"","vid","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_9_1","p2distance.2","estratos...stratumID..."
"34540","5298_3",1,1,1,1,1,0,"Muy baja"
"34541","5298_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34542","5298_5",1,1,2,1,1,2.97972316891972,"Media"
"34543","5299_1",1,1,1,1,3,1.54031183089253,"Baja"
"34544","5299_3",1,1,1,1,1,0,"Muy baja"
"34545","5299_4",1,1,1,1,1,0,"Muy baja"
"34546","5299_5",2,1,2,2,2,5.68670523588242,"Alta"
"34547","5300_2",1,1,1,1,1,0,"Muy baja"
"34548","5300_3",1,1,1,1,3,1.54031183089253,"Baja"
"34549","5300_4",1,1,1,1,1,0,"Muy baja"
"34550","5300_5",1,1,1,1,1,0,"Muy baja"
"34551","5301_1",1,1,1,1,1,0,"Muy baja"
"34552","5301_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34553","5301_3",2,2,1,2,1,3.00968499899242,"Media"
"34554","5301_4",2,1,1,1,1,0.923677637778517,"Baja"
"34555","5302_1",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34556","5302_3",1,1,1,1,1,0,"Muy baja"
"34557","5302_4",1,1,1,1,1,0,"Muy baja"
"34558","5302_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34559","5303_1",1,1,1,1,1,0,"Muy baja"
"34560","5303_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34561","5303_4",1,1,1,1,3,1.54031183089253,"Baja"
"34562","5303_5",1,1,1,1,4,2.3104677463388,"Media"
"34563","5304_1",1,1,1,1,1,0,"Muy baja"
"34564","5304_2",1,1,1,1,1,0,"Muy baja"
"34565","5304_4",2,2,2,1,1,4.97625965417422,"Alta"
"34566","5304_5",2,1,2,2,1,4.91654932043615,"Alta"
"34567","5305_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34568","5305_2",1,1,1,1,1,0,"Muy baja"
"34569","5305_3",1,1,1,1,4,2.3104677463388,"Media"
"34570","5305_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34571","5306_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34572","5306_2",1,1,1,1,1,0,"Muy baja"
"34573","5306_3",1,1,1,1,1,0,"Muy baja"
"34574","5306_4",1,1,1,1,4,2.3104677463388,"Media"
"34575","5306_5",2,2,2,2,4,8.29987591425094,"Muy Alta"
"34576","5307_2",1,1,1,1,1,0,"Muy baja"
"34577","5307_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34578","5307_4",1,1,1,1,1,0,"Muy baja"
"34579","5308_1",1,1,1,1,1,0,"Muy baja"
"34580","5308_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34581","5308_4",1,1,1,1,4,2.3104677463388,"Media"
"34582","5308_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34583","5309_1",1,1,1,1,1,0,"Muy baja"
"34584","5309_2",1,1,1,1,1,0,"Muy baja"
"34585","5309_3",1,1,2,2,1,3.99287168265763,"Alta"
"34586","5309_4",1,1,1,1,3,1.54031183089253,"Baja"
"34587","5309_5",1,1,1,1,1,0,"Muy baja"
"34588","5310_1",1,1,1,1,1,0,"Muy baja"
"34589","5310_2",1,1,1,1,1,0,"Muy baja"
"34590","5310_3",1,1,1,1,4,2.3104677463388,"Media"
"34591","5310_4",1,1,1,1,1,0,"Muy baja"
"34592","5310_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34593","5311_1",2,1,1,1,1,0.923677637778517,"Baja"
"34594","5311_2",1,1,1,1,1,0,"Muy baja"
"34595","5311_3",1,1,1,1,4,2.3104677463388,"Media"
"34596","5311_4",1,1,1,1,1,0,"Muy baja"
"34597","5312_1",1,1,1,1,1,0,"Muy baja"
"34598","5312_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34599","5312_3",1,1,2,2,2,4.7630275981039,"Alta"
"34600","5312_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34601","5312_5",1,1,1,1,1,0,"Muy baja"
"34602","5313_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34603","5313_2",1,1,1,1,3,1.54031183089253,"Baja"
"34604","5313_3",1,1,1,1,1,0,"Muy baja"
"34605","5313_4",1,1,1,1,1,0,"Muy baja"
"34606","5313_5",1,1,1,1,1,0,"Muy baja"
"34607","5314_1",1,1,2,1,1,2.97972316891972,"Media"
"34608","5314_2",1,1,1,1,1,0,"Muy baja"
"34609","5314_3",1,2,2,2,1,5.06573053013362,"Alta"
"34610","5314_4",1,1,1,1,1,0,"Muy baja"
"34611","5314_5",1,1,1,1,1,0,"Muy baja"
"34612","5315_1",1,1,1,1,1,0,"Muy baja"
"34613","5315_2",1,1,1,1,1,0,"Muy baja"
"34614","5315_3",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34615","5315_4",1,1,2,1,1,2.97972316891972,"Media"
"34616","5315_5",1,1,1,1,4,2.3104677463388,"Media"
"34617","5316_1",1,1,1,1,3,1.54031183089253,"Baja"
"34618","5316_2",1,1,1,1,4,2.3104677463388,"Media"
"34619","5316_3",1,1,1,1,3,1.54031183089253,"Baja"
"34620","5316_4",1,1,2,2,3,5.53318351355017,"Alta"
"34621","5316_5",1,1,1,1,1,0,"Muy baja"
"34622","5317_1",1,1,1,1,1,0,"Muy baja"
"34623","5317_2",1,1,1,1,1,0,"Muy baja"
"34624","5317_3",1,1,1,1,4,2.3104677463388,"Media"
"34625","5317_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34626","5317_5",1,1,1,1,3,1.54031183089253,"Baja"
"34627","5318_1",1,1,1,1,4,2.3104677463388,"Media"
"34628","5318_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34629","5318_3",1,1,1,1,1,0,"Muy baja"
"34630","5318_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34631","5318_5",1,1,2,2,1,3.99287168265763,"Alta"
"34632","5319_1",1,1,1,1,1,0,"Muy baja"
"34633","5319_3",1,1,1,1,1,0,"Muy baja"
"34634","5319_4",1,1,1,1,1,0,"Muy baja"
"34635","5319_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34636","5320_2",1,1,1,1,4,2.3104677463388,"Media"
"34637","5320_4",1,1,1,1,3,1.54031183089253,"Baja"
"34638","5320_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34639","5321_1",1,1,1,1,4,2.3104677463388,"Media"
"34640","5321_2",1,1,1,1,1,0,"Muy baja"
"34641","5321_4",1,1,1,1,1,0,"Muy baja"
"34642","5321_5",1,1,1,1,1,0,"Muy baja"
"34643","5322_1",1,1,1,1,1,0,"Muy baja"
"34644","5322_3",1,1,1,1,1,0,"Muy baja"
"34645","5322_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34646","5323_2",1,1,1,1,1,0,"Muy baja"
"34647","5323_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34648","5323_5",1,1,1,1,4,2.3104677463388,"Media"
"34649","5324_1",1,1,1,1,4,2.3104677463388,"Media"
"34650","5324_2",1,1,1,2,1,1.01314851373792,"Baja"
"34651","5324_3",1,1,1,1,1,0,"Muy baja"
"34652","5324_4",1,1,1,1,3,1.54031183089253,"Baja"
"34653","5324_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34654","5325_1",1,1,1,1,4,2.3104677463388,"Media"
"34655","5325_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34656","5325_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34657","5325_4",1,1,1,1,1,0,"Muy baja"
"34658","5325_5",1,1,1,1,3,1.54031183089253,"Baja"
"34659","5326_1",1,1,2,2,1,3.99287168265763,"Alta"
"34660","5326_2",1,1,1,1,3,1.54031183089253,"Baja"
"34661","5326_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34662","5326_4",1,2,1,1,2,1.84301476292225,"Baja"
"34663","5326_5",1,1,1,1,1,0,"Muy baja"
"34664","5327_1",1,1,1,2,1,1.01314851373792,"Baja"
"34665","5327_2",1,1,1,1,1,0,"Muy baja"
"34666","5327_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34667","5327_4",1,1,1,1,1,0,"Muy baja"
"34668","5327_5",1,1,1,1,1,0,"Muy baja"
"34669","5328_1",1,1,1,1,1,0,"Muy baja"
"34670","5328_2",1,1,1,1,1,0,"Muy baja"
"34671","5328_3",2,1,1,1,1,0.923677637778517,"Baja"
"34672","5328_4",1,1,1,1,1,0,"Muy baja"
"34673","5328_5",2,1,1,2,1,1.93682615151643,"Baja"
"34674","5329_1",1,1,1,1,1,0,"Muy baja"
"34675","5329_2",1,1,1,1,1,0,"Muy baja"
"34676","5329_4",1,1,1,1,1,0,"Muy baja"
"34677","5329_5",1,1,1,1,1,0,"Muy baja"
"34678","5330_1",2,1,1,2,1,1.93682615151643,"Baja"
"34679","5330_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34680","5330_4",1,1,1,1,1,0,"Muy baja"
"34681","5330_5",1,1,1,1,4,2.3104677463388,"Media"
"34682","5331_2",1,1,1,1,3,1.54031183089253,"Baja"
"34683","5331_3",1,1,1,1,1,0,"Muy baja"
"34684","5331_4",1,1,1,1,4,2.3104677463388,"Media"
"34685","5331_5",1,1,1,1,1,0,"Muy baja"
"34686","5332_1",1,1,1,1,1,0,"Muy baja"
"34687","5332_2",1,1,1,1,4,2.3104677463388,"Media"
"34688","5332_3",1,1,1,1,1,0,"Muy baja"
"34689","5332_4",1,1,1,1,1,0,"Muy baja"
"34690","5333_1",1,1,1,1,4,2.3104677463388,"Media"
"34691","5333_2",1,1,1,1,1,0,"Muy baja"
"34692","5333_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34693","5333_4",1,1,1,1,1,0,"Muy baja"
"34694","5333_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34695","5334_3",1,1,1,1,4,2.3104677463388,"Media"
"34696","5334_4",1,1,1,1,1,0,"Muy baja"
"34697","5335_1",1,1,1,1,1,0,"Muy baja"
"34698","5335_2",1,1,1,1,4,2.3104677463388,"Media"
"34699","5335_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34700","5335_4",1,1,1,1,4,2.3104677463388,"Media"
"34701","5335_5",1,1,1,1,3,1.54031183089253,"Baja"
"34702","5336_1",1,1,1,1,4,2.3104677463388,"Media"
"34703","5336_2",1,1,1,1,1,0,"Muy baja"
"34704","5336_3",1,1,1,1,4,2.3104677463388,"Media"
"34705","5336_4",1,1,1,1,4,2.3104677463388,"Media"
"34706","5337_1",1,1,1,1,4,2.3104677463388,"Media"
"34707","5337_2",1,1,1,1,1,0,"Muy baja"
"34708","5337_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34709","5337_4",1,1,1,1,1,0,"Muy baja"
"34710","5338_1",1,1,1,1,4,2.3104677463388,"Media"
"34711","5338_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34712","5338_3",1,1,1,1,1,0,"Muy baja"
"34713","5338_4",1,1,1,1,4,2.3104677463388,"Media"
"34714","5338_5",1,1,1,1,1,0,"Muy baja"
"34715","5339_1",1,1,1,1,1,0,"Muy baja"
"34716","5339_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34717","5339_3",1,1,1,1,1,0,"Muy baja"
"34718","5339_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34719","5339_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34720","5340_1",1,1,1,1,1,0,"Muy baja"
"34721","5340_2",1,1,1,1,1,0,"Muy baja"
"34722","5340_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34723","5340_4",1,1,1,1,3,1.54031183089253,"Baja"
"34724","5340_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34725","5341_1",1,1,1,1,1,0,"Muy baja"
"34726","5341_2",1,1,1,1,3,1.54031183089253,"Baja"
"34727","5341_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34728","5341_5",1,1,1,1,1,0,"Muy baja"
"34729","5342_1",1,1,1,1,1,0,"Muy baja"
"34730","5342_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34731","5342_3",1,1,1,1,1,0,"Muy baja"
"34732","5342_4",1,1,1,1,1,0,"Muy baja"
"34733","5342_5",1,1,1,1,1,0,"Muy baja"
"34734","5343_1",1,1,1,1,4,2.3104677463388,"Media"
"34735","5343_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34736","5343_3",1,1,1,1,1,0,"Muy baja"
"34737","5343_4",1,2,1,1,2,1.84301476292225,"Baja"
"34738","5343_5",1,1,1,1,1,0,"Muy baja"
"34739","5344_1",1,1,1,1,1,0,"Muy baja"
"34740","5344_2",1,1,1,1,3,1.54031183089253,"Baja"
"34741","5344_3",1,1,1,1,4,2.3104677463388,"Media"
"34742","5344_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34743","5345_2",1,1,1,1,3,1.54031183089253,"Baja"
"34744","5345_3",1,1,1,2,1,1.01314851373792,"Baja"
"34745","5345_4",1,1,1,1,1,0,"Muy baja"
"34746","5345_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34747","5346_1",1,1,1,2,2,1.78330442918418,"Baja"
"34748","5346_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34749","5346_4",2,2,2,2,4,8.29987591425094,"Muy Alta"
"34750","5346_5",1,1,1,1,1,0,"Muy baja"
"34751","5347_1",1,1,1,1,1,0,"Muy baja"
"34752","5347_2",1,1,1,1,1,0,"Muy baja"
"34753","5347_3",1,1,2,1,1,2.97972316891972,"Media"
"34754","5347_5",2,1,2,2,1,4.91654932043615,"Alta"
"34755","5348_1",2,1,1,1,2,1.69383355322478,"Baja"
"34756","5348_2",1,1,1,1,1,0,"Muy baja"
"34757","5348_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34758","5348_4",1,1,1,1,4,2.3104677463388,"Media"
"34759","5348_5",1,1,1,1,3,1.54031183089253,"Baja"
"34760","5349_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34761","5349_2",1,1,1,1,1,0,"Muy baja"
"34762","5349_3",1,1,1,1,3,1.54031183089253,"Baja"
"34763","5349_4",1,1,1,1,1,0,"Muy baja"
"34764","5349_5",1,1,1,1,4,2.3104677463388,"Media"
"34765","5350_1",1,1,1,1,1,0,"Muy baja"
"34766","5350_2",1,1,1,1,1,0,"Muy baja"
"34767","5350_3",1,1,1,1,1,0,"Muy baja"
"34768","5350_4",2,1,1,2,2,2.7069820669627,"Media"
"34769","5350_5",1,1,1,1,1,0,"Muy baja"
"34770","5351_1",1,1,1,1,1,0,"Muy baja"
"34771","5351_2",1,1,1,1,1,0,"Muy baja"
"34772","5351_3",1,1,1,1,1,0,"Muy baja"
"34773","5351_4",1,1,1,1,1,0,"Muy baja"
"34774","5352_4",1,1,1,1,4,2.3104677463388,"Media"
"34775","5353_1",1,1,1,1,3,1.54031183089253,"Baja"
"34776","5353_2",1,1,1,1,1,0,"Muy baja"
"34777","5353_3",1,1,1,1,1,0,"Muy baja"
"34778","5353_4",1,1,1,1,1,0,"Muy baja"
"34779","5353_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34780","5354_2",1,1,1,1,1,0,"Muy baja"
"34781","5354_4",1,1,1,1,4,2.3104677463388,"Media"
"34782","5355_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34783","5355_2",1,1,1,1,1,0,"Muy baja"
"34784","5355_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34785","5356_2",1,1,1,1,4,2.3104677463388,"Media"
"34786","5356_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34787","5356_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34788","5357_1",1,1,1,1,1,0,"Muy baja"
"34789","5357_2",1,1,1,1,4,2.3104677463388,"Media"
"34790","5357_3",1,1,1,1,4,2.3104677463388,"Media"
"34791","5357_4",1,1,1,1,4,2.3104677463388,"Media"
"34792","5357_5",1,1,1,1,1,0,"Muy baja"
"34793","5358_1",1,1,1,1,1,0,"Muy baja"
"34794","5358_2",1,1,1,1,1,0,"Muy baja"
"34795","5358_4",1,1,1,1,4,2.3104677463388,"Media"
"34796","5358_5",1,1,1,1,1,0,"Muy baja"
"34797","5359_1",1,1,1,1,3,1.54031183089253,"Baja"
"34798","5359_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34799","5359_3",1,1,2,2,1,3.99287168265763,"Alta"
"34800","5359_4",2,1,2,2,2,5.68670523588242,"Alta"
"34801","5359_5",1,1,1,1,4,2.3104677463388,"Media"
"34802","5360_1",2,2,2,2,2,6.7595640833584,"Muy Alta"
"34803","5360_2",1,1,1,1,1,0,"Muy baja"
"34804","5360_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34805","5360_4",1,1,1,1,1,0,"Muy baja"
"34806","5360_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34807","5361_1",1,1,1,1,1,0,"Muy baja"
"34808","5361_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34809","5361_3",1,1,1,1,1,0,"Muy baja"
"34810","5361_4",1,1,1,1,4,2.3104677463388,"Media"
"34811","5361_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34812","5362_2",1,1,1,1,1,0,"Muy baja"
"34813","5362_4",1,1,1,2,2,1.78330442918418,"Baja"
"34814","5362_5",1,1,1,1,1,0,"Muy baja"
"34815","5363_1",1,1,1,1,4,2.3104677463388,"Media"
"34816","5363_2",1,1,1,1,4,2.3104677463388,"Media"
"34817","5363_3",1,1,1,1,1,0,"Muy baja"
"34818","5363_4",2,2,2,2,2,6.7595640833584,"Muy Alta"
"34819","5363_5",1,1,1,1,1,0,"Muy baja"
"34820","5364_1",2,1,1,2,1,1.93682615151643,"Baja"
"34821","5364_2",1,1,1,1,1,0,"Muy baja"
"34822","5364_3",1,1,1,1,1,0,"Muy baja"
"34823","5364_4",1,1,1,1,1,0,"Muy baja"
"34824","5364_5",2,1,1,1,1,0.923677637778517,"Baja"
"34825","5365_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34826","5365_2",1,1,1,1,1,0,"Muy baja"
"34827","5365_3",1,1,1,1,1,0,"Muy baja"
"34828","5365_4",1,1,1,1,1,0,"Muy baja"
"34829","5365_5",1,1,1,1,1,0,"Muy baja"
"34830","5366_1",1,1,1,1,4,2.3104677463388,"Media"
"34831","5366_2",1,1,1,1,1,0,"Muy baja"
"34832","5366_3",1,1,1,1,1,0,"Muy baja"
"34833","5366_4",1,1,1,1,1,0,"Muy baja"
"34834","5366_5",1,1,1,1,1,0,"Muy baja"
"34835","5367_1",1,1,1,1,3,1.54031183089253,"Baja"
"34836","5367_3",1,1,1,1,3,1.54031183089253,"Baja"
"34837","5367_4",1,1,1,1,1,0,"Muy baja"
"34838","5368_1",1,1,1,1,1,0,"Muy baja"
"34839","5368_2",1,1,1,1,3,1.54031183089253,"Baja"
"34840","5368_3",1,1,1,1,4,2.3104677463388,"Media"
"34841","5368_4",1,1,1,1,4,2.3104677463388,"Media"
"34842","5368_5",1,1,1,1,1,0,"Muy baja"
"34843","5369_1",2,1,1,2,1,1.93682615151643,"Baja"
"34844","5369_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34845","5369_3",1,1,1,1,1,0,"Muy baja"
"34846","5369_4",1,1,1,1,1,0,"Muy baja"
"34847","5369_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34848","5370_1",2,2,2,2,2,6.7595640833584,"Muy Alta"
"34849","5370_3",2,1,1,1,1,0.923677637778517,"Baja"
"34850","5370_4",1,2,1,1,1,1.07285884747599,"Baja"
"34851","5370_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34852","5371_1",1,1,1,1,4,2.3104677463388,"Media"
"34853","5371_2",1,1,1,1,3,1.54031183089253,"Baja"
"34854","5371_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34855","5371_5",1,1,1,1,1,0,"Muy baja"
"34856","5372_1",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34857","5372_2",1,1,1,1,1,0,"Muy baja"
"34858","5372_3",1,1,1,1,4,2.3104677463388,"Media"
"34859","5372_4",1,1,1,1,1,0,"Muy baja"
"34860","5372_5",1,2,1,1,1,1.07285884747599,"Baja"
"34861","5373_1",1,1,1,1,1,0,"Muy baja"
"34862","5373_2",1,1,1,1,1,0,"Muy baja"
"34863","5373_3",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34864","5373_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34865","5373_5",1,1,1,1,1,0,"Muy baja"
"34866","5374_1",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34867","5374_2",1,1,1,1,4,2.3104677463388,"Media"
"34868","5374_3",1,1,1,1,4,2.3104677463388,"Media"
"34869","5374_5",1,1,1,1,4,2.3104677463388,"Media"
"34870","5375_1",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34871","5375_2",1,1,1,1,3,1.54031183089253,"Baja"
"34872","5375_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34873","5375_5",2,2,2,2,4,8.29987591425094,"Muy Alta"
"34874","5376_1",1,1,1,1,4,2.3104677463388,"Media"
"34875","5376_2",1,1,1,1,1,0,"Muy baja"
"34876","5376_3",1,1,1,1,4,2.3104677463388,"Media"
"34877","5376_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34878","5376_5",1,1,2,2,3,5.53318351355017,"Alta"
"34879","5377_1",1,1,1,1,4,2.3104677463388,"Media"
"34880","5377_2",2,2,1,1,1,1.99653648525451,"Baja"
"34881","5377_3",2,1,1,1,3,2.46398946867105,"Media"
"34882","5377_4",1,1,1,1,4,2.3104677463388,"Media"
"34883","5378_1",1,1,1,1,4,2.3104677463388,"Media"
"34884","5378_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34885","5378_3",1,1,1,1,4,2.3104677463388,"Media"
"34886","5378_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34887","5378_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"34888","5379_1",1,1,1,1,4,2.3104677463388,"Media"
"34889","5379_2",1,1,1,1,4,2.3104677463388,"Media"
"34890","5379_3",1,1,1,1,1,0,"Muy baja"
"34891","5379_4",1,1,1,1,4,2.3104677463388,"Media"
"34892","5379_5",1,1,2,1,1,2.97972316891972,"Media"
"34893","5380_1",1,1,1,1,4,2.3104677463388,"Media"
"34894","5380_2",1,1,1,1,1,0,"Muy baja"
"34895","5380_5",1,1,1,1,4,2.3104677463388,"Media"
"34896","5381_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34897","5381_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34898","5381_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34899","5381_4",1,1,1,1,1,0,"Muy baja"
"34900","5381_5",1,1,1,1,4,2.3104677463388,"Media"
"34901","5382_1",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34902","5382_2",1,1,1,1,1,0,"Muy baja"
"34903","5382_3",2,2,1,2,1,3.00968499899242,"Media"
"34904","5382_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34905","5382_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34906","5383_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34907","5383_2",1,1,1,1,3,1.54031183089253,"Baja"
"34908","5383_3",1,1,1,1,4,2.3104677463388,"Media"
"34909","5383_5",2,1,1,1,2,1.69383355322478,"Baja"
"34910","5384_1",1,1,2,1,4,5.29019091525852,"Alta"
"34911","5384_2",1,1,1,1,4,2.3104677463388,"Media"
"34912","5384_4",1,1,1,1,4,2.3104677463388,"Media"
"34913","5384_5",2,2,2,2,3,7.52971999880467,"Muy Alta"
"34914","5385_1",1,1,1,1,1,0,"Muy baja"
"34915","5385_2",1,1,1,1,1,0,"Muy baja"
"34916","5385_3",1,1,1,1,4,2.3104677463388,"Media"
"34917","5385_4",1,1,1,1,1,0,"Muy baja"
"34918","5385_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34919","5386_1",1,1,1,1,1,0,"Muy baja"
"34920","5386_2",1,1,1,1,1,0,"Muy baja"
"34921","5386_3",1,1,1,1,1,0,"Muy baja"
"34922","5386_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34923","5386_5",1,1,1,1,3,1.54031183089253,"Baja"
"34924","5387_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34925","5387_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"34926","5387_3",1,1,1,1,4,2.3104677463388,"Media"
"34927","5387_4",1,1,1,1,1,0,"Muy baja"
"34928","5387_5",1,1,1,1,1,0,"Muy baja"
"34929","5388_1",1,1,1,1,3,1.54031183089253,"Baja"
"34930","5388_2",1,1,1,1,1,0,"Muy baja"
"34931","5388_3",2,2,2,2,3,7.52971999880467,"Muy Alta"
"34932","5388_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"34933","5388_5",1,1,1,1,4,2.3104677463388,"Media"
"34934","5388_6",1,1,1,1,3,1.54031183089253,"Baja"
"34935","5388_7",1,1,1,1,1,0,"Muy baja"
"34936","5388_8",1,1,1,1,1,0,"Muy baja"
"34937","5388_9",1,1,1,1,1,0,"Muy baja"
"34938","5388_10",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34939","5388_11",1,1,1,1,1,0,"Muy baja"
"34940","5388_12",1,1,1,1,2,0.770155915446266,"Muy baja"
"34941","5388_13",1,1,1,1,2,0.770155915446266,"Muy baja"
"34942","5388_14",1,1,1,1,1,0,"Muy baja"
"34943","5388_15",1,1,1,1,1,0,"Muy baja"
"34944","5388_16",1,1,1,1,1,0,"Muy baja"
"34945","5388_17",1,1,1,1,1,0,"Muy baja"
"34946","5388_18",1,1,1,1,1,0,"Muy baja"
"34947","5388_19",1,1,1,1,1,0,"Muy baja"
"34948","5388_20",1,1,1,1,1,0,"Muy baja"
"34949","5389_1",1,1,1,1,1,0,"Muy baja"
"34950","5389_2",1,1,1,1,1,0,"Muy baja"
"34951","5389_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"34952","5389_4",1,1,2,1,1,2.97972316891972,"Media"
"34953","5389_5",1,1,1,1,1,0,"Muy baja"
"34954","5390_1",1,1,1,1,3,1.54031183089253,"Baja"
"34955","5390_2",1,1,1,1,1,0,"Muy baja"
"34956","5390_3",1,1,1,1,1,0,"Muy baja"
"34957","5390_4",1,1,1,1,1,0,"Muy baja"
"34958","5390_5",1,1,1,1,1,0,"Muy baja"
"34959","5391_1",1,1,1,1,1,0,"Muy baja"
"34960","5391_2",1,1,1,1,1,0,"Muy baja"
"34961","5391_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34962","5392_1",1,1,1,1,1,0,"Muy baja"
"34963","5392_2",1,1,1,1,1,0,"Muy baja"
"34964","5392_3",1,1,1,1,1,0,"Muy baja"
"34965","5392_4",1,1,1,1,1,0,"Muy baja"
"34966","5393_2",1,1,1,1,1,0,"Muy baja"
"34967","5393_4",1,1,1,1,4,2.3104677463388,"Media"
"34968","5393_5",1,1,1,1,4,2.3104677463388,"Media"
"34969","5394_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"34970","5394_3",1,1,1,1,3,1.54031183089253,"Baja"
"34971","5394_4",1,1,1,1,3,1.54031183089253,"Baja"
"34972","5394_5",2,1,1,1,4,3.23414538411732,"Media"
"34973","5395_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"34974","5395_2",1,1,1,1,3,1.54031183089253,"Baja"
"34975","5395_3",1,1,1,1,1,0,"Muy baja"
"34976","5395_4",1,1,1,1,4,2.3104677463388,"Media"
"34977","5395_5",1,1,1,1,4,2.3104677463388,"Media"
"34978","5396_1",1,1,1,1,1,0,"Muy baja"
"34979","5396_2",1,1,1,1,1,0,"Muy baja"
