"","vid","ingreso_viv","P5_2","prop_gasto","indice_aseq"
"32913","5481_3",6000,3000,0.5,1
"32914","5481_4",60000,30000,0.5,1
"32915","5481_5",22000,0,0,2
"32916","5481_6",14000,5000,0.357142857142857,1
"32917","5481_7",8000,900,0.1125,2
"32918","5481_8",6800,2000,0.294117647058824,2
"32919","5481_9",4000,1300,0.325,1
"32920","5482_1",10800,NA,NA,NA
"32921","5482_2",4400,NA,NA,NA
"32922","5482_3",4000,NA,NA,NA
"32923","5482_4",16000,NA,NA,NA
"32924","5482_5",4000,1000,0.25,2
"32925","5483_1",32000,6000,0.1875,2
"32926","5483_2",14000,5500,0.392857142857143,1
"32927","5483_3",22000,5000,0.227272727272727,2
"32928","5483_4",8200,NA,NA,NA
"32929","5484_1",13200,1700,0.128787878787879,2
"32930","5484_2",9400,1000,0.106382978723404,2
"32931","5484_3",4000,1270,0.3175,1
"32932","5484_4",14000,1700,0.121428571428571,2
"32933","5484_5",6000,850,0.141666666666667,2
"32934","5484_6",8800,1400,0.159090909090909,2
"32935","5484_7",6800,1000,0.147058823529412,2
"32936","5484_8",4400,1200,0.272727272727273,2
"32937","5484_9",13200,980,0.0742424242424242,2
"32938","5485_1",6000,1200,0.2,2
"32939","5485_2",12000,6000,0.5,1
"32940","5485_3",12000,2500,0.208333333333333,2
"32941","5485_5",7200,2000,0.277777777777778,2
"32942","5486_1",2400,1000,0.416666666666667,1
"32943","5486_3",5200,0,0,2
"32944","5486_4",6000,1200,0.2,2
"32945","5487_1",4000,3000,0.75,1
"32946","5487_2",15200,NA,NA,NA
"32947","5487_3",7200,1500,0.208333333333333,2
"32948","5487_4",2800,1300,0.464285714285714,1
"32949","5487_5",13200,2400,0.181818181818182,2
"32950","5488_1",NA,1380,NA,NA
"32951","5488_10",NA,1400,NA,NA
"32952","5488_2",4800,1100,0.229166666666667,2
"32953","5488_3",2400,800,0.333333333333333,1
"32954","5488_4",NA,1380,NA,NA
"32955","5488_5",NA,1380,NA,NA
"32956","5488_6",NA,800,NA,NA
"32957","5488_7",3000,800,0.266666666666667,2
"32958","5488_8",NA,1400,NA,NA
"32959","5488_9",NA,1000,NA,NA
"32960","5489_1",8000,1600,0.2,2
"32961","5489_3",7200,2500,0.347222222222222,1
"32962","5489_4",4000,373,0.09325,2
"32963","549_1",9600,1600,0.166666666666667,2
"32964","549_2",16000,NA,NA,NA
"32965","549_3",14400,3000,0.208333333333333,2
"32966","549_4",20000,NA,NA,NA
"32967","549_5",8000,2500,0.3125,1
"32968","5490_1",7800,1200,0.153846153846154,2
"32969","5490_10",10400,1500,0.144230769230769,2
"32970","5490_3",3600,800,0.222222222222222,2
"32971","5490_4",5200,915,0.175961538461538,2
"32972","5490_5",3600,1130,0.313888888888889,1
"32973","5490_6",10000,840,0.084,2
"32974","5490_8",14000,1300,0.0928571428571429,2
"32975","5490_9",6000,1200,0.2,2
"32976","5491_1",18000,3000,0.166666666666667,2
"32977","5491_3",4800,1100,0.229166666666667,2
"32978","5491_4",6000,1900,0.316666666666667,1
"32979","5491_5",3200,800,0.25,2
"32980","5492_1",2600,NA,NA,NA
"32981","5492_2",6400,NA,NA,NA
"32982","5492_3",3200,NA,NA,NA
"32983","5492_4",2800,NA,NA,NA
"32984","5493_2",16000,2000,0.125,2
"32985","5493_4",1200,NA,NA,NA
"32986","5493_5",2400,0,0,2
"32987","5494_1",800,700,0.875,1
"32988","5494_2",5200,NA,NA,NA
"32989","5494_3",10586.6666666667,NA,NA,NA
"32990","5494_4",4800,NA,NA,NA
"32991","5494_5",3600,NA,NA,NA
"32992","5495_1",5000,0,0,2
"32993","5495_2",18000,NA,NA,NA
"32994","5495_3",3000,NA,NA,NA
"32995","5495_4",4000,2000,0.5,1
"32996","5495_5",4500,NA,NA,NA
"32997","5496_1",12000,NA,NA,NA
"32998","5496_2",NA,9000,NA,NA
"32999","5496_3",NA,NA,NA,NA
"33000","5496_4",56000,7500,0.133928571428571,2
"33001","5497_1",29000,3500,0.120689655172414,2
"33002","5497_2",8000,NA,NA,NA
"33003","5497_3",NA,NA,NA,NA
"33004","5497_5",15000,NA,NA,NA
"33005","5498_1",11500,2000,0.173913043478261,2
"33006","5498_2",33000,NA,NA,NA
"33007","5498_5",10800,3500,0.324074074074074,1
"33008","5499_1",NA,NA,NA,NA
"33009","5499_2",27200,NA,NA,NA
"33010","5499_3",3200,NA,NA,NA
"33011","5499_4",48000,2800,0.0583333333333333,2
"33012","5499_5",12000,3000,0.25,2
"33013","55_1",800,NA,NA,NA
"33014","55_2",NA,NA,NA,NA
"33015","55_4",400,0,0,2
"33016","55_5",NA,0,NA,NA
"33017","550_1",12800,NA,NA,NA
"33018","550_2",NA,NA,NA,NA
"33019","550_3",14000,2500,0.178571428571429,2
"33020","550_4",8000,2000,0.25,2
"33021","550_5",6800,NA,NA,NA
"33022","5500_1",3800,1700,0.447368421052632,1
"33023","5500_2",2000,0,0,2
"33024","5500_4",3200,3000,0.9375,1
"33025","5500_5",8000,3500,0.4375,1
"33026","5501_1",10000,3500,0.35,1
"33027","5501_2",32000,NA,NA,NA
"33028","5501_3",7000,5000,0.714285714285714,1
"33029","5501_4",NA,4000,NA,NA
"33030","5501_5",20000,NA,NA,NA
"33031","5502_1",20000,NA,NA,NA
"33032","5502_2",NA,NA,NA,NA
"33033","5502_3",NA,NA,NA,NA
"33034","5502_4",10000,NA,NA,NA
"33035","5502_5",12000,0,0,2
"33036","5503_1",16000,NA,NA,NA
"33037","5503_2",10000,NA,NA,NA
"33038","5503_3",8000,0,0,2
"33039","5503_4",NA,NA,NA,NA
"33040","5504_1",5000,NA,NA,NA
"33041","5504_2",10000,5500,0.55,1
"33042","5504_3",40000,NA,NA,NA
"33043","5504_4",NA,5350,NA,NA
"33044","5504_5",18000,NA,NA,NA
"33045","5505_2",15000,3500,0.233333333333333,2
"33046","5505_3",60200,NA,NA,NA
"33047","5505_4",2000,1500,0.75,1
"33048","5505_5",67000,NA,NA,NA
"33049","5506_2",7800,NA,NA,NA
"33050","5506_3",12000,0,0,2
"33051","5506_4",10000,6000,0.6,1
"33052","5507_1",18000,NA,NA,NA
"33053","5507_2",6000,0,0,2
"33054","5507_3",45000,4500,0.1,2
"33055","5507_4",250,9500,38,1
"33056","5507_5",2000,0,0,2
"33057","5508_2",4600,NA,NA,NA
"33058","5508_3",10000,4000,0.4,1
"33059","5508_4",7000,2500,0.357142857142857,1
"33060","5509_2",NA,NA,NA,NA
"33061","5509_3",4800,0,0,2
"33062","5509_4",NA,NA,NA,NA
"33063","5509_5",NA,0,NA,NA
"33064","551_1",7200,NA,NA,NA
"33065","551_2",6000,0,0,2
"33066","551_3",6000,NA,NA,NA
"33067","551_4",12800,NA,NA,NA
"33068","551_5",32400,NA,NA,NA
"33069","5510_2",12000,NA,NA,NA
"33070","5510_3",NA,NA,NA,NA
"33071","5511_1",8000,3000,0.375,1
"33072","5511_2",40000,NA,NA,NA
"33073","5511_3",33000,5300,0.160606060606061,2
"33074","5511_4",NA,NA,NA,NA
"33075","5511_5",NA,NA,NA,NA
"33076","5512_1",51000,NA,NA,NA
"33077","5512_2",2400,NA,NA,NA
"33078","5512_3",NA,NA,NA,NA
"33079","5512_4",10400,NA,NA,NA
"33080","5512_5",53400,NA,NA,NA
"33081","5513_1",24000,NA,NA,NA
"33082","5513_2",5000,NA,NA,NA
"33083","5513_3",NA,NA,NA,NA
"33084","5513_4",NA,NA,NA,NA
"33085","5514_5",NA,NA,NA,NA
"33086","5515_1",20000,NA,NA,NA
"33087","5515_2",33000,4000,0.121212121212121,2
"33088","5516_1",30000,NA,NA,NA
"33089","5516_2",4000,NA,NA,NA
"33090","5516_4",32000,NA,NA,NA
"33091","5516_5",4000,NA,NA,NA
"33092","5517_1",NA,0,NA,NA
"33093","5517_2",NA,NA,NA,NA
"33094","5517_3",NA,NA,NA,NA
"33095","5517_4",NA,NA,NA,NA
"33096","5517_5",NA,NA,NA,NA
"33097","5518_1",NA,NA,NA,NA
"33098","5518_2",5000,0,0,2
"33099","5518_3",18000,NA,NA,NA
"33100","5518_4",14000,NA,NA,NA
"33101","5518_5",8000,NA,NA,NA
"33102","5519_1",6000,NA,NA,NA
"33103","5519_2",NA,NA,NA,NA
"33104","5519_3",10000,3500,0.35,1
"33105","5519_5",34000,NA,NA,NA
"33106","552_1",12000,950,0.0791666666666667,2
"33107","552_2",18400,NA,NA,NA
"33108","552_3",10000,NA,NA,NA
"33109","552_4",13600,NA,NA,NA
"33110","552_5",18200,500,0.0274725274725275,2
"33111","5520_1",6400,NA,NA,NA
"33112","5520_2",8000,0,0,2
"33113","5520_3",10000,0,0,2
"33114","5520_5",NA,NA,NA,NA
"33115","5521_1",NA,NA,NA,NA
"33116","5521_2",7200,2000,0.277777777777778,2
"33117","5521_3",12000,NA,NA,NA
"33118","5521_4",28000,9000,0.321428571428571,1
"33119","5521_5",33000,NA,NA,NA
"33120","5522_1",22400,NA,NA,NA
"33121","5522_2",7200,NA,NA,NA
"33122","5522_3",12200,2500,0.204918032786885,2
"33123","5522_4",22800,0,0,2
"33124","5522_5",13200,0,0,2
"33125","5523_1",10300,NA,NA,NA
"33126","5523_2",6800,NA,NA,NA
"33127","5523_3",18200,NA,NA,NA
"33128","5523_4",15200,NA,NA,NA
"33129","5523_5",8000,NA,NA,NA
"33130","5524_1",22000,NA,NA,NA
"33131","5524_2",NA,NA,NA,NA
"33132","5524_3",NA,NA,NA,NA
"33133","5524_4",10400,NA,NA,NA
"33134","5524_5",10400,NA,NA,NA
"33135","5525_1",12400,NA,NA,NA
"33136","5525_3",NA,NA,NA,NA
"33137","5525_4",NA,NA,NA,NA
"33138","5525_5",48000,NA,NA,NA
"33139","5526_1",7600,NA,NA,NA
"33140","5526_2",20000,NA,NA,NA
"33141","5526_3",7900,NA,NA,NA
"33142","5526_4",4800,NA,NA,NA
"33143","5526_5",24400,2000,0.0819672131147541,2
"33144","5527_1",9000,NA,NA,NA
"33145","5527_3",12000,NA,NA,NA
"33146","5527_4",10000,0,0,2
"33147","5527_5",NA,NA,NA,NA
"33148","5528_1",21600,0,0,2
"33149","5528_2",NA,NA,NA,NA
"33150","5528_3",10000,NA,NA,NA
"33151","5528_4",18800,NA,NA,NA
"33152","5528_5",NA,NA,NA,NA
"33153","553_1",20000,0,0,2
"33154","553_2",12400,1500,0.120967741935484,2
"33155","553_3",6000,0,0,2
"33156","553_4",16000,3000,0.1875,2
"33157","553_5",18400,NA,NA,NA
"33158","5530_1",7000,0,0,2
"33159","5530_2",NA,NA,NA,NA
"33160","5530_3",NA,NA,NA,NA
"33161","5530_4",20800,NA,NA,NA
"33162","5530_5",7600,0,0,2
"33163","5531_1",13200,NA,NA,NA
"33164","5531_2",NA,NA,NA,NA
"33165","5531_3",6400,NA,NA,NA
"33166","5531_4",7200,2000,0.277777777777778,2
"33167","5531_5",20000,2000,0.1,2
"33168","5532_1",19200,NA,NA,NA
"33169","5532_2",8400,1000,0.119047619047619,2
"33170","5532_3",NA,NA,NA,NA
"33171","5532_4",NA,NA,NA,NA
"33172","5532_5",20000,NA,NA,NA
"33173","5533_1",NA,700,NA,NA
"33174","5533_2",10800,NA,NA,NA
"33175","5533_4",2800,NA,NA,NA
"33176","5533_5",8000,NA,NA,NA
"33177","5534_2",23000,NA,NA,NA
"33178","5534_3",12000,6000,0.5,1
"33179","5534_4",21000,2500,0.119047619047619,2
"33180","5534_5",6000,NA,NA,NA
"33181","5535_1",30000,6000,0.2,2
"33182","5535_2",17000,NA,NA,NA
"33183","5535_3",NA,7800,NA,NA
"33184","5535_4",6000,NA,NA,NA
"33185","5536_1",2000,0,0,2
"33186","5536_2",7200,NA,NA,NA
"33187","5536_3",6000,0,0,2
"33188","5536_4",6400,0,0,2
"33189","5537_1",30000,NA,NA,NA
"33190","5537_2",NA,NA,NA,NA
"33191","5537_3",21000,NA,NA,NA
"33192","5537_4",112000,NA,NA,NA
"33193","5537_5",NA,NA,NA,NA
"33194","5538_1",NA,3500,NA,NA
"33195","5538_3",NA,4000,NA,NA
"33196","5538_4",15000,0,0,2
"33197","5538_5",1000,NA,NA,NA
"33198","5539_1",28000,6500,0.232142857142857,2
"33199","5539_2",15000,7000,0.466666666666667,1
"33200","5539_3",16000,6000,0.375,1
"33201","5539_4",60000,7000,0.116666666666667,2
"33202","5539_5",40000,5000,0.125,2
"33203","554_1",41600,5000,0.120192307692308,2
"33204","554_2",12000,1200,0.1,2
"33205","554_3",9200,NA,NA,NA
"33206","554_4",10000,NA,NA,NA
"33207","554_5",5200,NA,NA,NA
"33208","5540_1",20000,NA,NA,NA
"33209","5540_2",NA,NA,NA,NA
"33210","5540_3",10000,NA,NA,NA
"33211","5540_4",30000,NA,NA,NA
"33212","5540_5",40500,NA,NA,NA
"33213","5541_1",6000,2500,0.416666666666667,1
"33214","5541_2",6800,NA,NA,NA
"33215","5541_3",15600,1500,0.0961538461538462,2
"33216","5541_4",40000,NA,NA,NA
"33217","5541_5",10000,1700,0.17,2
"33218","5542_1",21200,NA,NA,NA
"33219","5542_2",20000,4500,0.225,2
"33220","5542_4",26000,4000,0.153846153846154,2
"33221","5543_1",24000,NA,NA,NA
"33222","5543_3",NA,NA,NA,NA
"33223","5543_4",4800,10000,2.08333333333333,1
"33224","5543_5",4000,NA,NA,NA
"33225","5544_1",22000,NA,NA,NA
"33226","5544_2",NA,NA,NA,NA
"33227","5544_3",60000,NA,NA,NA
"33228","5544_4",NA,NA,NA,NA
"33229","5544_5",12000,NA,NA,NA
"33230","5545_1",NA,NA,NA,NA
"33231","5545_2",8000,NA,NA,NA
"33232","5545_3",NA,NA,NA,NA
"33233","5545_4",20000,0,0,2
"33234","5545_5",8000,6000,0.75,1
"33235","5546_1",NA,0,NA,NA
"33236","5546_3",6400,NA,NA,NA
"33237","5546_4",11400,1500,0.131578947368421,2
"33238","5546_5",NA,NA,NA,NA
"33239","5547_1",16000,0,0,2
"33240","5547_2",NA,NA,NA,NA
"33241","5547_3",8000,7000,0.875,1
"33242","5547_4",35000,NA,NA,NA
"33243","5547_5",8000,6000,0.75,1
"33244","5548_1",NA,NA,NA,NA
"33245","5548_2",16000,NA,NA,NA
"33246","5548_3",15500,0,0,2
"33247","5548_4",10000,NA,NA,NA
"33248","5548_5",NA,0,NA,NA
"33249","5549_1",40000,8000,0.2,2
"33250","5549_4",23000,NA,NA,NA
"33251","5549_5",27000,7000,0.259259259259259,2
"33252","555_1",6000,1500,0.25,2
"33253","555_2",22600,NA,NA,NA
"33254","555_3",14800,1500,0.101351351351351,2
"33255","555_4",7200,1500,0.208333333333333,2
"33256","555_5",21200,1000,0.0471698113207547,2
"33257","5550_1",16000,NA,NA,NA
"33258","5550_3",NA,NA,NA,NA
"33259","5550_4",46000,NA,NA,NA
"33260","5550_5",NA,NA,NA,NA
"33261","5551_1",NA,NA,NA,NA
"33262","5551_2",25000,NA,NA,NA
"33263","5551_4",6500,NA,NA,NA
"33264","5552_1",NA,5000,NA,NA
"33265","5552_3",33000,0,0,2
"33266","5552_5",6000,9500,1.58333333333333,1
"33267","5553_1",13600,2000,0.147058823529412,2
"33268","5553_2",NA,NA,NA,NA
"33269","5553_4",28400,0,0,2
"33270","5553_5",16000,NA,NA,NA
"33271","5554_1",8000,3500,0.4375,1
"33272","5554_2",32000,5000,0.15625,2
"33273","5554_3",30000,2000,0.0666666666666667,2
"33274","5555_1",2400,NA,NA,NA
"33275","5555_2",1000,NA,NA,NA
"33276","5555_3",4800,NA,NA,NA
"33277","5555_5",10000,2800,0.28,2
"33278","5556_1",NA,0,NA,NA
"33279","5556_2",7200,NA,NA,NA
"33280","5556_3",NA,NA,NA,NA
"33281","5556_4",5000,NA,NA,NA
"33282","5556_5",17600,NA,NA,NA
"33283","5557_1",25000,3000,0.12,2
"33284","5557_2",17800,3500,0.196629213483146,2
"33285","5557_3",38000,6000,0.157894736842105,2
"33286","5557_4",NA,NA,NA,NA
"33287","5557_5",60000,NA,NA,NA
"33288","5558_1",NA,NA,NA,NA
"33289","5558_3",15000,NA,NA,NA
"33290","5558_5",NA,NA,NA,NA
"33291","556_1",21200,1500,0.0707547169811321,2
"33292","556_2",12000,600,0.05,2
"33293","556_3",NA,NA,NA,NA
"33294","556_4",12400,NA,NA,NA
"33295","556_5",28000,NA,NA,NA
"33296","5560_1",NA,0,NA,NA
"33297","5560_2",20000,4000,0.2,2
"33298","5560_3",NA,NA,NA,NA
"33299","5560_4",45000,2100,0.0466666666666667,2
"33300","5560_5",NA,1500,NA,NA
"33301","5561_1",14000,NA,NA,NA
"33302","5561_3",98000,NA,NA,NA
"33303","5561_4",28000,2300,0.0821428571428571,2
"33304","5561_5",NA,3000,NA,NA
"33305","5562_1",29200,0,0,2
"33306","5562_2",2000,NA,NA,NA
"33307","5562_3",28000,NA,NA,NA
"33308","5562_4",3600,NA,NA,NA
"33309","5563_2",8800,2600,0.295454545454545,2
"33310","5563_3",NA,NA,NA,NA
"33311","5563_4",26400,3500,0.132575757575758,2
"33312","5563_5",6000,NA,NA,NA
"33313","5564_1",6000,2000,0.333333333333333,1
"33314","5564_3",16000,NA,NA,NA
"33315","5564_4",10000,2000,0.2,2
"33316","5564_5",12800,1270,0.09921875,2
"33317","5565_1",NA,NA,NA,NA
"33318","5565_2",6000,5000,0.833333333333333,1
"33319","5565_3",NA,NA,NA,NA
"33320","5565_4",8400,NA,NA,NA
"33321","5565_5",6000,6000,1,1
"33322","5566_2",21000,NA,NA,NA
"33323","5566_4",NA,NA,NA,NA
"33324","5566_5",10000,NA,NA,NA
"33325","5567_1",5000,7000,1.4,1
"33326","5567_3",7000,1500,0.214285714285714,2
"33327","5567_4",31000,6000,0.193548387096774,2
"33328","5567_5",6000,0,0,2
"33329","5568_1",NA,NA,NA,NA
"33330","5568_2",14000,6000,0.428571428571429,1
"33331","5568_3",36000,NA,NA,NA
"33332","5568_4",32000,NA,NA,NA
"33333","5568_5",11000,NA,NA,NA
"33334","5569_1",2400,1000,0.416666666666667,1
"33335","5569_2",23000,NA,NA,NA
"33336","5569_3",44000,NA,NA,NA
"33337","5569_4",18400,NA,NA,NA
"33338","5569_5",10000,NA,NA,NA
"33339","557_1",8400,2000,0.238095238095238,2
"33340","557_2",12000,2500,0.208333333333333,2
"33341","557_4",16400,2300,0.140243902439024,2
"33342","557_5",11200,NA,NA,NA
"33343","5570_1",NA,0,NA,NA
"33344","5570_2",15600,NA,NA,NA
"33345","5570_3",NA,NA,NA,NA
"33346","5570_4",NA,NA,NA,NA
"33347","5570_5",12000,NA,NA,NA
"33348","5571_1",NA,NA,NA,NA
"33349","5571_2",18200,NA,NA,NA
"33350","5571_3",9000,5500,0.611111111111111,1
"33351","5571_4",6000,NA,NA,NA
"33352","5571_5",41000,NA,NA,NA
"33353","5572_1",25000,NA,NA,NA
"33354","5572_2",37000,NA,NA,NA
"33355","5572_4",10000,NA,NA,NA
"33356","5572_5",9600,NA,NA,NA
"33357","5573_1",9600,0,0,2
"33358","5573_2",46000,NA,NA,NA
"33359","5573_3",10000,1350,0.135,2
"33360","5573_4",11000,NA,NA,NA
"33361","5573_5",8000,1500,0.1875,2
"33362","5574_1",12000,3000,0.25,2
"33363","5574_2",11600,1000,0.0862068965517241,2
"33364","5574_3",NA,NA,NA,NA
"33365","5574_4",NA,NA,NA,NA
"33366","5574_5",10000,2500,0.25,2
"33367","5575_1",9000,NA,NA,NA
"33368","5575_2",16000,NA,NA,NA
"33369","5575_3",4400,NA,NA,NA
"33370","5575_4",19000,NA,NA,NA
"33371","5575_5",15000,NA,NA,NA
"33372","5576_1",19600,1500,0.076530612244898,2
"33373","5576_2",4000,NA,NA,NA
"33374","5576_3",8000,NA,NA,NA
"33375","5576_4",18000,NA,NA,NA
"33376","5576_5",8000,NA,NA,NA
"33377","5577_1",13200,2300,0.174242424242424,2
"33378","5577_2",65000,NA,NA,NA
"33379","5577_3",NA,NA,NA,NA
"33380","5577_4",22400,NA,NA,NA
"33381","5577_5",6000,NA,NA,NA
"33382","5578_1",NA,1200,NA,NA
"33383","5578_2",14000,NA,NA,NA
"33384","5578_3",13000,3500,0.269230769230769,2
"33385","5578_4",25000,2000,0.08,2
"33386","5578_5",7600,1900,0.25,2
"33387","5579_1",22000,NA,NA,NA
"33388","5579_2",20000,NA,NA,NA
"33389","5579_3",7000,4000,0.571428571428571,1
"33390","5579_5",15000,4000,0.266666666666667,2
"33391","558_1",38000,3000,0.0789473684210526,2
"33392","558_2",4000,NA,NA,NA
"33393","558_3",14000,NA,NA,NA
"33394","558_5",6000,NA,NA,NA
"33395","5580_1",10000,NA,NA,NA
"33396","5580_2",15000,NA,NA,NA
"33397","5580_3",NA,NA,NA,NA
"33398","5580_4",14000,0,0,2
"33399","5580_5",32000,NA,NA,NA
"33400","5581_1",28000,NA,NA,NA
"33401","5581_2",NA,NA,NA,NA
"33402","5581_3",10000,4000,0.4,1
"33403","5581_4",20000,NA,NA,NA
"33404","5581_5",28000,NA,NA,NA
"33405","5582_1",400,NA,NA,NA
"33406","5582_2",5600,2200,0.392857142857143,1
"33407","5582_3",18000,NA,NA,NA
"33408","5582_5",NA,NA,NA,NA
"33409","5583_1",NA,NA,NA,NA
"33410","5583_2",NA,560,NA,NA
"33411","5583_3",12000,NA,NA,NA
"33412","5583_4",NA,0,NA,NA
"33413","5583_5",30000,4500,0.15,2
"33414","5584_1",10000,2000,0.2,2
"33415","5584_2",15000,NA,NA,NA
"33416","5584_3",NA,NA,NA,NA
"33417","5585_1",10000,NA,NA,NA
"33418","5585_2",18000,3500,0.194444444444444,2
"33419","5585_3",84000,0,0,2
"33420","5585_4",14000,0,0,2
"33421","5585_5",NA,0,NA,NA
"33422","5586_1",17200,1500,0.0872093023255814,2
"33423","5586_2",26000,NA,NA,NA
"33424","5586_3",20000,3500,0.175,2
"33425","5586_4",NA,NA,NA,NA
"33426","5586_5",NA,NA,NA,NA
"33427","5587_1",13400,4500,0.335820895522388,1
"33428","5587_2",3200,NA,NA,NA
"33429","5587_3",11200,2600,0.232142857142857,2
"33430","5587_4",8400,3200,0.380952380952381,1
"33431","5587_5",21000,NA,NA,NA
"33432","5588_4",15600,1700,0.108974358974359,2
"33433","5588_5",12000,NA,NA,NA
"33434","5589_1",NA,NA,NA,NA
"33435","5589_2",2000,3500,1.75,1
"33436","5589_3",NA,NA,NA,NA
"33437","5589_4",NA,5000,NA,NA
"33438","559_1",21000,NA,NA,NA
"33439","559_2",22000,NA,NA,NA
"33440","559_4",6000,4000,0.666666666666667,1
"33441","559_5",7200,NA,NA,NA
"33442","5590_1",18000,NA,NA,NA
"33443","5590_2",36000,NA,NA,NA
"33444","5590_3",4000,NA,NA,NA
"33445","5590_4",3200,NA,NA,NA
"33446","5590_5",25000,NA,NA,NA
"33447","5591_1",NA,NA,NA,NA
"33448","5591_3",10000,NA,NA,NA
"33449","5591_4",8000,3000,0.375,1
"33450","5591_5",24000,NA,NA,NA
"33451","5592_1",12000,NA,NA,NA
"33452","5592_2",60000,10000,0.166666666666667,2
"33453","5592_3",10600,NA,NA,NA
"33454","5592_4",NA,NA,NA,NA
"33455","5592_5",10000,NA,NA,NA
"33456","5593_1",58000,NA,NA,NA
"33457","5593_2",6000,0,0,2
"33458","5593_3",NA,NA,NA,NA
"33459","5593_5",NA,NA,NA,NA
"33460","5594_1",56000,NA,NA,NA
"33461","5594_2",NA,NA,NA,NA
"33462","5594_3",8000,NA,NA,NA
"33463","5594_4",11000,0,0,2
"33464","5594_5",6000,0,0,2
"33465","5595_1",14000,NA,NA,NA
"33466","5595_2",80000,0,0,2
"33467","5595_3",18000,NA,NA,NA
"33468","5595_4",NA,NA,NA,NA
"33469","5595_5",10000,3800,0.38,1
"33470","5596_1",8000,2000,0.25,2
"33471","5596_2",21000,NA,NA,NA
"33472","5596_3",14000,NA,NA,NA
"33473","5596_4",9600,NA,NA,NA
"33474","5596_5",20800,NA,NA,NA
"33475","5597_1",5200,2000,0.384615384615385,1
"33476","5597_2",7800,0,0,2
"33477","5597_3",3600,2800,0.777777777777778,1
"33478","5597_4",NA,NA,NA,NA
"33479","5597_5",16150,2100,0.130030959752322,2
"33480","5598_1",8400,NA,NA,NA
"33481","5598_2",NA,NA,NA,NA
"33482","5598_3",NA,NA,NA,NA
"33483","5598_4",5000,2500,0.5,1
"33484","5598_5",1200,NA,NA,NA
"33485","5599_1",NA,NA,NA,NA
"33486","5599_2",18400,2000,0.108695652173913,2
"33487","5599_3",10000,NA,NA,NA
"33488","5599_5",7200,4600,0.638888888888889,1
"33489","56_1",14000,0,0,2
"33490","56_2",NA,NA,NA,NA
"33491","56_3",7200,NA,NA,NA
"33492","56_5",NA,NA,NA,NA
"33493","560_1",16800,2800,0.166666666666667,2
"33494","560_3",12000,2000,0.166666666666667,2
"33495","560_4",5600,2500,0.446428571428571,1
"33496","560_5",42400,NA,NA,NA
"33497","5600_1",10000,1700,0.17,2
"33498","5600_2",34800,NA,NA,NA
"33499","5600_3",19200,NA,NA,NA
"33500","5600_4",30000,NA,NA,NA
"33501","5600_5",9200,3500,0.380434782608696,1
"33502","5601_1",10400,2000,0.192307692307692,2
"33503","5601_2",13200,2900,0.21969696969697,2
"33504","5601_3",12800,NA,NA,NA
"33505","5601_4",6400,984,0.15375,2
"33506","5601_5",9000,4000,0.444444444444444,1
"33507","5602_2",16400,3400,0.207317073170732,2
"33508","5602_4",32000,NA,NA,NA
"33509","5603_1",12000,5000,0.416666666666667,1
"33510","5603_3",13600,1200,0.0882352941176471,2
"33511","5603_4",27800,NA,NA,NA
"33512","5604_1",8000,NA,NA,NA
"33513","5604_2",31000,4000,0.129032258064516,2
"33514","5604_3",64000,NA,NA,NA
"33515","5604_4",26500,NA,NA,NA
"33516","5604_5",NA,NA,NA,NA
"33517","5605_1",3200,NA,NA,NA
"33518","5605_2",9000,NA,NA,NA
"33519","5605_3",15000,0,0,2
"33520","5605_4",9000,NA,NA,NA
"33521","5605_5",2400,NA,NA,NA
"33522","5606_1",21000,4200,0.2,2
"33523","5606_4",5000,NA,NA,NA
"33524","5606_5",14000,4000,0.285714285714286,2
"33525","5607_2",17000,NA,NA,NA
"33526","5607_3",15000,NA,NA,NA
"33527","5607_5",4000,NA,NA,NA
"33528","5608_1",12000,0,0,2
"33529","5608_2",NA,NA,NA,NA
"33530","5608_5",NA,NA,NA,NA
"33531","5609_1",5200,3700,0.711538461538462,1
"33532","5609_2",15000,4500,0.3,2
"33533","5609_4",8000,NA,NA,NA
"33534","5609_5",NA,4000,NA,NA
"33535","561_1",12000,NA,NA,NA
"33536","561_2",8000,2000,0.25,2
"33537","561_3",8000,2500,0.3125,1
"33538","561_4",8000,4000,0.5,1
"33539","561_5",26000,NA,NA,NA
"33540","5610_2",14400,NA,NA,NA
"33541","5610_3",2400,NA,NA,NA
"33542","5610_4",5600,2000,0.357142857142857,1
"33543","5610_5",800,NA,NA,NA
"33544","5611_1",20000,NA,NA,NA
"33545","5611_2",NA,NA,NA,NA
"33546","5611_3",16000,NA,NA,NA
"33547","5611_4",NA,NA,NA,NA
"33548","5611_5",17200,NA,NA,NA
"33549","5612_1",22000,0,0,2
"33550","5612_2",NA,NA,NA,NA
"33551","5612_3",10000,NA,NA,NA
"33552","5612_4",18000,11000,0.611111111111111,1
"33553","5612_5",6000,NA,NA,NA
"33554","5613_1",6800,0,0,2
"33555","5613_2",NA,NA,NA,NA
"33556","5613_3",10000,3500,0.35,1
"33557","5613_4",6000,NA,NA,NA
"33558","5613_5",12000,0,0,2
"33559","5614_2",7200,NA,NA,NA
"33560","5614_3",7000,600,0.0857142857142857,2
"33561","5614_4",6000,1600,0.266666666666667,2
"33562","5615_1",7000,2400,0.342857142857143,1
"33563","5615_2",10000,2000,0.2,2
