vid,ingreso_viv,mes_info,mes_fov,mes_insp,mes_fp,mes_onl,mes_fa,gas_tot,prop_gasto
1875_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1875_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1875_2,4800,NA,NA,NA,NA,NA,NA,0,0
1875_20,NA,NA,NA,NA,NA,NA,NA,0,NA
1875_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1875_4,2880,NA,NA,NA,NA,NA,NA,0,0
1875_6,12000,NA,NA,NA,NA,NA,NA,0,0
1875_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1875_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1875_9,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_12,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_15,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_17,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_19,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_2,5200,NA,NA,NA,NA,NA,NA,0,0
1876_3,6000,NA,NA,NA,NA,NA,NA,0,0
1876_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1876_9,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_1,8200,NA,NA,NA,NA,NA,NA,0,0
1877_10,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_11,12000,NA,NA,NA,NA,NA,NA,0,0
1877_12,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_14,12000,NA,NA,NA,NA,NA,NA,0,0
1877_15,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_17,2800,NA,NA,NA,NA,NA,NA,0,0
1877_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_19,3000,NA,NA,NA,NA,NA,NA,0,0
1877_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_20,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_3,6000,NA,NA,NA,NA,NA,NA,0,0
1877_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_6,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1877_9,NA,NA,NA,NA,NA,NA,NA,0,NA
1878_1,2400,NA,NA,NA,NA,NA,NA,0,0
1878_10,6000,NA,NA,NA,NA,NA,NA,0,0
1878_11,8200,NA,NA,NA,NA,NA,NA,0,0
1878_12,5400,NA,NA,NA,NA,NA,NA,0,0
1878_13,800,NA,NA,NA,NA,NA,NA,0,0
1878_14,4800,NA,NA,NA,NA,NA,NA,0,0
1878_15,3600,NA,NA,NA,NA,NA,NA,0,0
1878_16,3600,NA,NA,NA,NA,NA,NA,0,0
1878_17,6000,NA,NA,NA,NA,NA,NA,0,0
1878_18,3800,NA,NA,NA,NA,NA,NA,0,0
1878_2,6160,NA,NA,NA,NA,NA,NA,0,0
1878_20,4800,NA,NA,NA,NA,NA,NA,0,0
1878_3,4800,NA,NA,NA,NA,NA,NA,0,0
1878_4,1250,NA,NA,NA,NA,NA,NA,0,0
1878_5,5600,NA,NA,NA,NA,NA,NA,0,0
1878_6,70,NA,NA,NA,NA,NA,NA,0,0
1878_7,4000,NA,NA,NA,NA,NA,NA,0,0
1878_8,4000,NA,NA,NA,NA,NA,NA,0,0
1878_9,3200,NA,NA,NA,NA,NA,NA,0,0
1879_1,10000,NA,NA,NA,NA,NA,NA,0,0
1879_10,7200,NA,NA,NA,NA,NA,NA,0,0
1879_11,NA,NA,NA,NA,NA,NA,NA,0,NA
1879_12,20000,NA,NA,NA,NA,NA,NA,0,0
1879_13,12200,NA,NA,NA,NA,NA,NA,0,0
1879_14,1200,NA,NA,NA,NA,NA,NA,0,0
1879_15,6000,NA,NA,NA,NA,NA,NA,0,0
1879_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1879_17,60800,NA,NA,NA,NA,NA,NA,0,0
1879_18,1200,NA,NA,NA,NA,NA,NA,0,0
1879_19,2000,NA,NA,NA,NA,NA,NA,0,0
1879_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1879_20,2400,NA,NA,NA,NA,NA,NA,0,0
1879_3,5600,NA,NA,NA,NA,NA,NA,0,0
1879_4,2600,NA,NA,NA,NA,NA,NA,0,0
1879_5,2000,NA,NA,NA,NA,NA,NA,0,0
1879_6,10000,NA,NA,NA,NA,NA,NA,0,0
1879_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1879_8,2400,NA,NA,NA,NA,NA,NA,0,0
1879_9,9600,NA,NA,NA,NA,NA,NA,0,0
188_1,5000,NA,NA,NA,NA,NA,NA,0,0
188_2,42000,NA,NA,NA,NA,NA,NA,0,0
188_3,10000,NA,NA,NA,NA,NA,NA,0,0
188_4,7200,NA,NA,NA,NA,NA,NA,0,0
188_5,30800,NA,NA,NA,NA,NA,NA,0,0
1880_1,1200,NA,NA,NA,NA,NA,NA,0,0
1880_10,400,NA,NA,NA,NA,NA,NA,0,0
1880_11,2800,NA,NA,NA,NA,NA,NA,0,0
1880_12,4400,NA,NA,NA,NA,NA,NA,0,0
1880_13,4400,NA,NA,NA,NA,NA,NA,0,0
1880_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1880_15,NA,NA,NA,NA,NA,NA,NA,0,NA
1880_16,3200,NA,NA,NA,NA,NA,NA,0,0
1880_17,2000,NA,NA,NA,NA,NA,NA,0,0
1880_18,2400,NA,NA,NA,NA,NA,NA,0,0
1880_19,2800,NA,NA,NA,NA,NA,NA,0,0
1880_2,2400,NA,NA,NA,NA,NA,NA,0,0
1880_20,8000,NA,NA,NA,NA,NA,NA,0,0
1880_3,7600,NA,NA,NA,NA,NA,NA,0,0
1880_4,5200,NA,NA,NA,NA,NA,NA,0,0
1880_5,5000,NA,NA,NA,NA,NA,NA,0,0
1880_6,18000,NA,NA,NA,NA,NA,NA,0,0
1880_7,14000,NA,NA,NA,NA,NA,NA,0,0
1880_8,2800,NA,NA,NA,NA,NA,NA,0,0
1880_9,2000,NA,NA,NA,NA,NA,NA,0,0
1881_1,2400,NA,NA,NA,NA,NA,NA,0,0
1881_10,4400,NA,NA,NA,NA,NA,NA,0,0
1881_11,2000,NA,NA,NA,NA,NA,NA,0,0
1881_12,8800,NA,NA,NA,NA,NA,NA,0,0
1881_13,2000,NA,NA,NA,NA,NA,NA,0,0
1881_14,NA,NA,NA,NA,NA,NA,NA,0,NA
1881_15,4000,NA,NA,NA,NA,NA,NA,0,0
1881_16,2000,NA,NA,NA,NA,NA,NA,0,0
1881_17,4400,NA,NA,NA,NA,NA,NA,0,0
1881_2,2240,NA,NA,NA,NA,NA,NA,0,0
1881_3,2800,NA,NA,NA,NA,NA,NA,0,0
1881_4,10000,NA,NA,NA,NA,NA,NA,0,0
1881_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1881_6,1200,NA,NA,NA,NA,NA,NA,0,0
1881_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1881_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1881_9,3680,NA,NA,NA,NA,NA,NA,0,0
1882_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1882_10,2800,NA,NA,NA,NA,NA,NA,0,0
1882_11,7200,NA,NA,NA,NA,NA,NA,0,0
1882_12,20000,NA,NA,NA,NA,NA,NA,0,0
1882_14,4000,NA,NA,NA,NA,NA,NA,0,0
1882_15,1500,NA,NA,NA,NA,NA,NA,0,0
1882_16,3600,NA,NA,NA,NA,NA,NA,0,0
1882_18,4800,NA,NA,NA,NA,NA,NA,0,0
1882_19,2000,NA,NA,NA,NA,NA,NA,0,0
1882_2,5500,NA,NA,NA,NA,NA,NA,0,0
1882_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1882_4,16000,NA,NA,NA,NA,NA,NA,0,0
1882_5,8400,NA,NA,NA,NA,NA,NA,0,0
1882_6,10080,NA,NA,NA,NA,NA,NA,0,0
1882_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1882_8,5600,NA,NA,NA,NA,NA,NA,0,0
1882_9,7800,NA,NA,NA,NA,NA,NA,0,0
1883_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1883_10,3000,NA,NA,NA,NA,NA,NA,0,0
1883_11,5000,NA,NA,NA,NA,NA,NA,0,0
1883_12,NA,NA,NA,NA,NA,NA,NA,0,NA
1883_13,2000,NA,NA,NA,NA,NA,NA,0,0
1883_14,3200,NA,NA,NA,NA,NA,NA,0,0
1883_15,2600,NA,NA,NA,NA,NA,NA,0,0
1883_16,2000,NA,NA,NA,NA,NA,NA,0,0
1883_18,2500,NA,NA,NA,NA,NA,NA,0,0
1883_19,3680,NA,NA,NA,NA,NA,NA,0,0
1883_2,3880,NA,NA,NA,NA,NA,NA,0,0
1883_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1883_4,2880,NA,NA,NA,NA,NA,NA,0,0
1883_5,1920,NA,NA,NA,NA,NA,NA,0,0
1883_6,2600,NA,NA,NA,NA,NA,NA,0,0
1883_7,1600,NA,NA,NA,NA,NA,NA,0,0
1883_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1883_9,5760,NA,NA,NA,NA,NA,NA,0,0
1884_1,4000,NA,NA,NA,NA,NA,NA,0,0
1884_10,3960,NA,NA,NA,NA,NA,NA,0,0
1884_11,2400,NA,NA,NA,NA,NA,NA,0,0
1884_12,8000,NA,NA,NA,NA,NA,NA,0,0
1884_13,NA,NA,NA,NA,NA,NA,NA,0,NA
1884_14,2880,NA,NA,NA,NA,NA,NA,0,0
1884_15,7200,NA,NA,NA,NA,NA,NA,0,0
1884_16,6000,NA,NA,NA,NA,NA,NA,0,0
1884_17,NA,NA,NA,NA,NA,NA,NA,0,NA
1884_18,NA,NA,NA,NA,NA,NA,NA,0,NA
1884_19,4800,NA,NA,NA,NA,NA,NA,0,0
1884_2,7200,NA,NA,NA,NA,NA,NA,0,0
1884_20,12000,NA,NA,NA,NA,NA,NA,0,0
1884_21,6000,NA,NA,NA,NA,NA,NA,0,0
1884_22,8400,NA,NA,NA,NA,NA,NA,0,0
1884_3,2600,NA,NA,NA,NA,NA,NA,0,0
1884_4,2000,NA,NA,NA,NA,NA,NA,0,0
1884_6,2160,NA,NA,NA,NA,NA,NA,0,0
1884_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1884_9,3000,NA,NA,NA,NA,NA,NA,0,0
1885_1,12800,NA,NA,NA,NA,NA,NA,0,0
1885_10,1200,NA,NA,NA,NA,NA,NA,0,0
1885_11,5675,NA,NA,NA,NA,NA,NA,0,0
1885_12,2000,NA,NA,NA,NA,NA,NA,0,0
1885_13,2400,NA,NA,NA,NA,NA,NA,0,0
1885_14,2000,NA,NA,NA,NA,NA,NA,0,0
1885_15,2800,NA,NA,NA,NA,NA,NA,0,0
1885_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1885_18,800,NA,NA,NA,NA,NA,NA,0,0
1885_19,3600,NA,NA,NA,NA,NA,NA,0,0
1885_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1885_20,6000,NA,NA,NA,NA,NA,NA,0,0
1885_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1885_4,3600,NA,NA,NA,NA,NA,NA,0,0
1885_5,7600,NA,NA,NA,NA,NA,NA,0,0
1885_6,4400,NA,NA,NA,NA,NA,NA,0,0
1885_7,4800,NA,NA,NA,NA,NA,NA,0,0
1885_8,7600,NA,NA,NA,NA,NA,NA,0,0
1885_9,2400,NA,NA,NA,NA,NA,NA,0,0
1886_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1886_10,600,NA,NA,NA,NA,NA,NA,0,0
1886_11,960,NA,NA,NA,NA,NA,NA,0,0
1886_12,2800,NA,NA,NA,NA,NA,NA,0,0
1886_13,1400,NA,NA,NA,NA,NA,NA,0,0
1886_14,1600,NA,NA,NA,NA,NA,NA,0,0
1886_16,NA,NA,NA,NA,NA,NA,NA,0,NA
1886_18,2250,NA,NA,NA,NA,NA,NA,0,0
1886_2,1200,NA,NA,NA,NA,NA,NA,0,0
1886_20,2400,NA,NA,NA,NA,NA,NA,0,0
1886_3,3600,NA,NA,NA,NA,NA,NA,0,0
1886_4,600,NA,NA,NA,NA,NA,NA,0,0
1886_5,1200,NA,NA,NA,NA,NA,NA,0,0
1886_6,1200,NA,NA,NA,NA,NA,NA,0,0
1886_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1886_8,NA,NA,NA,NA,NA,NA,NA,0,NA
1886_9,1600,NA,NA,NA,NA,NA,NA,0,0
1887_1,2000,NA,NA,NA,NA,NA,NA,0,0
1887_2,4000,NA,NA,NA,NA,NA,NA,0,0
1887_3,2000,NA,NA,NA,NA,NA,NA,0,0
1887_4,2400,NA,NA,NA,NA,NA,NA,0,0
1887_5,5600,NA,NA,NA,NA,NA,NA,0,0
1888_1,8000,NA,NA,NA,NA,NA,NA,0,0
1888_2,8000,NA,NA,NA,NA,NA,NA,0,0
1888_3,6400,NA,NA,NA,NA,NA,NA,0,0
1888_4,4000,NA,NA,NA,NA,NA,NA,0,0
1888_5,11200,NA,NA,NA,NA,NA,NA,0,0
1889_1,14600,NA,NA,NA,NA,NA,NA,0,0
1889_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1889_4,2400,NA,NA,NA,NA,NA,NA,0,0
1889_5,2000,NA,NA,NA,NA,NA,NA,0,0
189_1,8000,NA,NA,NA,NA,NA,NA,0,0
189_2,8800,NA,NA,NA,NA,NA,NA,0,0
189_3,6400,NA,NA,NA,NA,NA,NA,0,0
189_4,4000,NA,NA,NA,NA,NA,NA,0,0
189_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1890_1,2000,NA,NA,NA,NA,NA,NA,0,0
1890_2,7600,NA,NA,NA,NA,NA,NA,0,0
1890_3,4800,NA,NA,NA,NA,NA,NA,0,0
1890_4,3200,NA,NA,NA,NA,NA,NA,0,0
1890_5,4600,NA,NA,NA,NA,NA,NA,0,0
1891_1,35000,3000,NA,NA,NA,NA,NA,3000,0.08571428571428572
1891_2,18600,NA,NA,NA,NA,NA,NA,0,0
1891_3,30000,NA,NA,NA,NA,NA,NA,0,0
1891_4,14000,NA,NA,NA,NA,NA,NA,0,0
1891_5,18000,NA,NA,NA,NA,NA,NA,0,0
1892_1,20000,NA,NA,NA,NA,NA,NA,0,0
1892_2,7200,NA,NA,NA,NA,NA,NA,0,0
1892_4,12000,NA,NA,NA,NA,NA,NA,0,0
1892_5,4800,NA,NA,NA,NA,NA,NA,0,0
1893_2,2800,NA,NA,NA,NA,NA,NA,0,0
1893_3,2880,NA,NA,NA,NA,NA,NA,0,0
1893_4,1200,NA,NA,NA,NA,NA,NA,0,0
1894_1,18000,NA,NA,NA,NA,NA,NA,0,0
1894_2,9400,NA,NA,NA,NA,NA,NA,0,0
1894_3,1600,NA,NA,NA,NA,NA,NA,0,0
1894_4,1200,NA,NA,NA,NA,NA,NA,0,0
1894_5,5632,NA,NA,NA,NA,NA,NA,0,0
1895_2,3600,NA,NA,NA,NA,NA,NA,0,0
1895_3,3000,NA,NA,NA,NA,NA,NA,0,0
1895_4,8000,NA,NA,NA,NA,NA,NA,0,0
1895_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1896_1,5800,NA,NA,NA,NA,NA,NA,0,0
1896_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1896_4,4000,NA,NA,NA,NA,NA,NA,0,0
1896_5,5600,NA,NA,NA,NA,NA,NA,0,0
1897_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1897_2,4000,NA,NA,NA,NA,NA,NA,0,0
1897_3,1600,NA,NA,NA,NA,NA,NA,0,0
1897_4,6000,NA,NA,NA,NA,NA,NA,0,0
1897_5,9200,NA,NA,NA,NA,NA,NA,0,0
1898_1,2400,NA,NA,NA,NA,NA,NA,0,0
1898_2,1400,NA,NA,NA,NA,NA,NA,0,0
1898_3,5200,NA,NA,NA,NA,NA,NA,0,0
1898_4,11000,NA,NA,NA,NA,NA,NA,0,0
1898_5,4800,NA,NA,NA,NA,NA,NA,0,0
1899_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1899_2,54000,NA,NA,NA,NA,NA,NA,0,0
1899_4,48000,NA,NA,NA,NA,NA,NA,0,0
1899_5,NA,NA,NA,NA,NA,NA,NA,0,NA
19_1,19000,NA,NA,NA,NA,NA,NA,0,0
19_2,6000,NA,NA,NA,NA,NA,NA,0,0
19_3,NA,NA,NA,NA,NA,NA,NA,0,NA
19_4,13600,NA,NA,NA,NA,NA,NA,0,0
19_5,4800,NA,NA,NA,NA,NA,NA,0,0
190_1,8000,NA,NA,NA,NA,NA,NA,0,0
190_2,10800,NA,NA,NA,NA,NA,NA,0,0
190_3,9600,NA,NA,NA,NA,NA,NA,0,0
190_4,6400,NA,NA,NA,NA,NA,NA,0,0
190_5,4800,NA,NA,NA,NA,NA,NA,0,0
1900_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1900_10,2400,NA,NA,NA,NA,NA,NA,0,0
1900_2,6400,NA,NA,NA,NA,NA,NA,0,0
1900_3,1600,NA,NA,NA,NA,NA,NA,0,0
1900_4,10000,NA,NA,NA,NA,NA,NA,0,0
1900_5,10000,NA,NA,NA,NA,NA,NA,0,0
1900_6,4800,NA,NA,NA,NA,NA,NA,0,0
1900_7,NA,NA,NA,NA,NA,NA,NA,0,NA
1900_8,2800,NA,NA,NA,NA,NA,NA,0,0
1900_9,NA,NA,NA,NA,NA,NA,NA,0,NA
1901_1,3200,NA,NA,NA,NA,NA,NA,0,0
1901_2,7200,NA,NA,NA,NA,NA,NA,0,0
1901_3,2000,NA,NA,NA,NA,NA,NA,0,0
1901_4,2400,NA,NA,NA,NA,NA,NA,0,0
1901_5,3200,NA,NA,NA,NA,NA,NA,0,0
1902_1,3920,860.1190476190476,NA,NA,NA,NA,NA,860.1190476190476,0.21941812439261418
1902_10,10800,1136.3636363636363,NA,NA,NA,NA,NA,1136.3636363636363,0.10521885521885521
1902_3,6000,1293.859649122807,NA,NA,NA,NA,NA,1293.859649122807,0.21564327485380116
1902_4,10000,763.5782747603834,NA,NA,NA,NA,NA,763.5782747603834,0.07635782747603834
1902_5,3600,NA,NA,NA,NA,NA,NA,0,0
1902_6,7200,NA,NA,NA,NA,NA,NA,0,0
1903_1,5000,NA,NA,NA,NA,NA,NA,0,0
1903_2,8000,NA,NA,NA,NA,NA,NA,0,0
1903_3,4400,NA,NA,NA,NA,NA,NA,0,0
1903_4,2800,NA,NA,NA,NA,NA,NA,0,0
1903_5,3000,NA,NA,NA,NA,NA,NA,0,0
1904_1,10400,NA,NA,NA,NA,NA,NA,0,0
1904_2,8000,NA,NA,NA,NA,NA,NA,0,0
1904_3,8000,NA,NA,NA,NA,NA,NA,0,0
1904_4,15400,NA,NA,NA,NA,NA,NA,0,0
1904_5,13200,NA,NA,NA,NA,NA,NA,0,0
1905_1,NA,2375,NA,NA,NA,NA,NA,2375,NA
1905_3,8000,NA,NA,NA,NA,NA,NA,0,0
1905_4,40000,241.66666666666666,NA,NA,NA,NA,NA,241.66666666666666,0.0060416666666666665
1905_5,25400,NA,NA,NA,NA,NA,NA,0,0
1906_1,18000,NA,NA,NA,NA,NA,NA,0,0
1906_2,4800,NA,NA,NA,NA,NA,NA,0,0
1906_3,7200,NA,NA,NA,NA,NA,NA,0,0
1906_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1906_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1907_1,6400,NA,NA,NA,NA,NA,NA,0,0
1907_2,24000,NA,NA,NA,NA,NA,NA,0,0
1907_3,4800,NA,NA,NA,NA,NA,NA,0,0
1907_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1907_5,6000,NA,NA,NA,NA,NA,NA,0,0
1908_2,5200,NA,NA,NA,NA,NA,NA,0,0
1908_3,10000,NA,NA,NA,NA,NA,NA,0,0
1908_4,2000,NA,NA,NA,NA,NA,NA,0,0
1908_5,24000,NA,NA,NA,NA,NA,NA,0,0
1909_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1909_2,24000,NA,NA,NA,NA,NA,NA,0,0
1909_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1909_4,8000,NA,NA,NA,NA,NA,NA,0,0
1909_5,2400,NA,NA,NA,NA,NA,NA,0,0
191_1,17000,NA,NA,NA,NA,NA,NA,0,0
191_2,2000,NA,NA,NA,NA,NA,NA,0,0
191_4,9600,NA,NA,NA,NA,NA,NA,0,0
191_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1910_1,3600,NA,NA,NA,NA,NA,NA,0,0
1910_2,4000,NA,NA,NA,NA,NA,NA,0,0
1910_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1910_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1910_5,6400,NA,NA,NA,NA,NA,NA,0,0
1911_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1911_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1911_3,7200,NA,NA,NA,NA,NA,NA,0,0
1911_4,16000,NA,NA,NA,NA,NA,NA,0,0
1911_5,5600,NA,NA,NA,NA,NA,NA,0,0
1912_1,18400,NA,NA,NA,NA,NA,NA,0,0
1912_2,16000,NA,NA,NA,NA,NA,NA,0,0
1912_4,7200,NA,NA,NA,NA,NA,NA,0,0
1912_5,32000,NA,NA,NA,NA,NA,NA,0,0
1913_1,10000,NA,NA,NA,NA,NA,NA,0,0
1913_3,4800,NA,NA,NA,NA,NA,NA,0,0
1913_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1913_5,30000,NA,NA,NA,NA,NA,NA,0,0
1914_1,14000,NA,NA,NA,NA,NA,NA,0,0
1914_2,4800,1354.5454545454545,NA,NA,NA,NA,NA,1354.5454545454545,0.28219696969696967
1914_3,17600,NA,NA,NA,NA,NA,NA,0,0
1914_4,8800,NA,NA,NA,NA,NA,NA,0,0
1914_5,8000,NA,NA,NA,NA,NA,NA,0,0
1915_1,15200,NA,NA,NA,NA,NA,NA,0,0
1915_2,19000,NA,NA,NA,NA,NA,NA,0,0
1915_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1915_4,7200,NA,NA,NA,NA,NA,NA,0,0
1915_5,10000,NA,NA,NA,NA,NA,NA,0,0
1916_1,12000,1488.095238095238,NA,NA,NA,NA,NA,1488.095238095238,0.12400793650793651
1916_2,8000,4166.666666666667,NA,NA,NA,NA,NA,4166.666666666667,0.5208333333333334
1916_3,8000,1379.3103448275863,NA,NA,NA,NA,NA,1379.3103448275863,0.1724137931034483
1916_4,12000,NA,NA,NA,NA,NA,NA,0,0
1916_5,10000,833.3333333333334,NA,NA,NA,NA,NA,833.3333333333334,0.08333333333333334
1917_1,18000,NA,NA,NA,NA,NA,NA,0,0
1917_2,6000,NA,NA,NA,NA,NA,NA,0,0
1917_3,5200,NA,NA,NA,NA,NA,NA,0,0
1917_4,9000,745.3416149068323,NA,NA,NA,NA,NA,745.3416149068323,0.08281573498964803
1917_5,8400,NA,NA,NA,NA,NA,NA,0,0
1918_1,10000,NA,NA,NA,NA,NA,NA,0,0
1918_2,3600,NA,NA,NA,NA,NA,NA,0,0
1918_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1918_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1918_5,22000,NA,NA,NA,NA,NA,NA,0,0
1919_1,11000,NA,NA,NA,NA,NA,NA,0,0
1919_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1919_3,20000,3850.2673796791446,NA,NA,NA,NA,NA,3850.2673796791446,0.19251336898395724
1919_4,12000,NA,NA,NA,NA,NA,NA,0,0
192_1,24000,25.238095238095237,NA,NA,NA,NA,NA,25.238095238095237,0.0010515873015873015
192_2,16400,333.3333333333333,NA,NA,NA,NA,NA,333.3333333333333,0.02032520325203252
192_3,4000,NA,NA,NA,NA,NA,NA,0,0
192_4,19000,NA,NA,NA,NA,NA,NA,0,0
192_5,7200,NA,NA,NA,NA,NA,NA,0,0
1920_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1920_2,4800,NA,NA,NA,NA,NA,NA,0,0
1920_4,6000,NA,NA,NA,NA,NA,NA,0,0
1920_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1921_2,14000,NA,NA,NA,NA,NA,NA,0,0
1921_3,16800,NA,NA,NA,NA,NA,NA,0,0
1921_4,14400,NA,NA,NA,NA,NA,NA,0,0
1921_5,26000,NA,NA,NA,NA,NA,NA,0,0
1922_1,12000,NA,NA,NA,NA,NA,NA,0,0
1922_2,12000,NA,NA,NA,NA,NA,NA,0,0
1922_3,6000,NA,NA,NA,NA,NA,NA,0,0
1922_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1923_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1923_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1923_3,4000,NA,NA,NA,NA,NA,NA,0,0
1924_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1924_3,3400,NA,NA,NA,NA,NA,NA,0,0
1924_4,6000,NA,NA,NA,NA,NA,NA,0,0
1924_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1925_1,6500,NA,NA,NA,NA,NA,NA,0,0
1925_4,16000,NA,NA,NA,NA,NA,NA,0,0
1925_5,16000,NA,NA,NA,NA,NA,NA,0,0
1926_1,NA,NA,NA,NA,NA,NA,NA,0,NA
1926_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1926_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1926_4,12000,NA,NA,NA,NA,NA,NA,0,0
1926_5,10000,NA,NA,NA,NA,NA,NA,0,0
1927_1,10000,NA,NA,NA,NA,NA,NA,0,0
1927_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1927_3,7200,NA,NA,NA,NA,NA,NA,0,0
1927_4,4800,1055.5555555555557,NA,NA,NA,NA,NA,1055.5555555555557,0.21990740740740744
1927_5,12000,NA,NA,NA,NA,NA,NA,0,0
1928_1,8000,NA,NA,NA,NA,NA,NA,0,0
1928_2,2800,NA,NA,NA,NA,NA,NA,0,0
1928_3,NA,NA,NA,NA,NA,NA,NA,0,NA
1928_4,NA,NA,NA,NA,NA,NA,NA,0,NA
1928_5,NA,NA,NA,NA,NA,NA,NA,0,NA
1929_1,13000,NA,NA,NA,NA,NA,NA,0,0
1929_2,NA,NA,NA,NA,NA,NA,NA,0,NA
1929_3,3600,NA,NA,NA,NA,NA,NA,0,0
1929_4,6000,NA,NA,NA,NA,NA,NA,0,0
1929_5,4000,NA,NA,NA,NA,NA,NA,0,0
193_1,10000,NA,NA,NA,NA,NA,NA,0,0
193_2,34000,NA,NA,NA,NA,NA,NA,0,0
193_3,2000,NA,NA,NA,NA,NA,NA,0,0
193_4,20000,NA,NA,NA,NA,NA,NA,0,0
193_5,15000,NA,NA,NA,NA,NA,NA,0,0
1930_1,17400,NA,NA,NA,NA,NA,NA,0,0
1930_2,20000,NA,NA,NA,NA,NA,NA,0,0
