...1,...2,vid,EST_DIS,UPM_DIS,FACTOR,P6_3_1,P6_3_2,P6_3_3,P6_3_4,P6_3_5,P6_3_6,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_4_5,p2distance.3,estratos...stratumID...
34262,34262,7525_4,480,7525,181,4,4,3,5,5,5,4,3,4,2,3,21.994469449273375,Media
34263,34263,7525_5,480,7525,181,4,5,3,5,5,5,4,4,4,4,3,24.314617392041747,Media
34264,34264,7526_1,480,7526,204,2,2,2,5,5,4,2,2,2,2,5,14.162492385708733,Muy baja
34265,34265,7526_2,480,7526,204,3,3,3,3,3,3,3,2,2,2,5,12.500503276607896,Muy baja
34266,34266,7526_3,480,7526,204,4,5,5,5,5,4,5,4,4,5,5,25.77228529673195,Alta
34267,34267,7527_1,480,7527,191,4,4,4,5,5,5,4,5,5,5,2,26.05400100261174,Alta
34268,34268,7527_2,480,7527,191,5,4,5,5,5,5,4,5,4,4,5,25.78584479224261,Alta
34269,34269,7527_3,480,7527,191,3,4,3,3,3,4,3,3,4,3,3,17.057521697304587,Muy baja
34270,34270,7527_4,480,7527,191,5,4,5,5,5,3,5,5,5,5,5,26.29213081098687,Alta
34271,34271,7527_5,480,7527,191,4,5,3,4,4,4,5,5,4,5,5,23.433253817771377,Media
34272,34272,7528_1,480,7528,161,4,5,5,5,5,5,5,4,4,4,5,25.999313916721654,Alta
34273,34273,7528_2,480,7528,161,5,5,5,4,5,5,4,4,3,4,4,24.307320330173066,Media
34274,34274,7528_3,480,7528,161,4,4,3,5,4,5,4,4,4,4,4,22.400838594976275,Media
34275,34275,7528_4,480,7528,161,4,5,5,5,5,5,5,5,5,5,2,28.001382923758857,Alta
34276,34276,7529_1,480,7529,231,5,5,5,3,4,5,5,5,5,5,5,26.23229077615369,Alta
34277,34277,7529_2,480,7529,231,4,4,5,5,5,5,5,4,4,4,5,25.266328609818657,Alta
34278,34278,7529_3,480,7529,231,4,5,4,5,5,5,5,4,4,4,5,25.546139852514873,Alta
34279,34279,7529_4,480,7529,231,4,4,4,4,4,4,4,4,4,4,4,21.626270871061536,Media
34280,34280,7530_1,480,7530,201,4,4,5,3,2,5,4,4,4,3,5,19.672907319053696,Baja
34281,34281,7530_2,480,7530,201,5,5,5,5,5,5,5,5,5,3,5,27.763462405270804,Alta
34282,34282,7530_4,480,7530,201,3,4,2,5,4,4,4,3,3,3,4,18.566637535122176,Baja
34283,34283,7531_1,481,7531,203,5,5,5,5,4,5,5,3,4,4,3,25.048655440519333,Media
34284,34284,7531_2,481,7531,203,5,4,4,4,4,4,5,4,4,4,4,22.73362256943631,Media
34285,34285,7532_1,481,7532,144,3,2,3,5,3,3,3,3,2,3,2,14.012496839543761,Muy baja
34286,34286,7532_2,481,7532,144,5,5,5,5,5,5,5,5,5,5,5,28.554734811467284,Muy Alta
34287,34287,7533_1,481,7533,148,4,4,4,5,5,5,4,4,4,4,5,23.978290856789805,Media
34288,34288,7533_2,481,7533,148,5,5,5,5,5,5,5,5,5,5,5,28.561585149958887,Muy Alta
34289,34289,7533_4,481,7533,148,5,5,5,5,5,3,5,4,3,2,5,23.20116500634336,Media
34290,34290,7534_1,480,7534,163,4,4,2,3,5,3,5,5,5,4,4,22.053324763562927,Media
34291,34291,7534_2,480,7534,163,5,5,4,5,5,5,5,5,5,5,5,28.014218931492564,Alta
34292,34292,7534_4,480,7534,163,4,4,5,5,5,5,5,4,4,4,3,25.149872855461403,Media
34293,34293,7534_5,480,7534,163,5,5,5,5,5,5,5,5,5,5,5,28.5872739193024,Muy Alta
34294,34294,7535_1,480,7535,118,5,5,4,5,5,5,4,5,4,4,2,25.940637357467065,Alta
34295,34295,7535_2,480,7535,118,5,5,5,5,5,5,5,5,5,5,5,28.510207611271863,Muy Alta
34296,34296,7535_3,480,7535,118,4,3,3,4,4,4,4,4,4,4,2,20.006827590357858,Baja
34297,34297,7536_1,481,7536,167,4,5,5,5,5,5,5,5,5,5,2,28.01165843149626,Alta
34298,34298,7536_2,481,7536,167,4,4,4,5,5,4,5,5,5,5,5,25.840622589555025,Alta
34299,34299,7537_2,480,7537,237,5,5,5,5,5,5,5,5,5,5,5,28.71400518139706,Muy Alta
34300,34300,7537_3,480,7537,237,5,4,4,5,5,5,5,4,4,5,4,25.730459820894886,Alta
34301,34301,7537_4,480,7537,237,5,5,2,5,4,5,5,5,5,5,5,25.968179343866147,Alta
34302,34302,7537_5,480,7537,237,4,5,4,5,5,5,5,4,4,4,4,25.556415360252277,Alta
34303,34303,7538_2,482,7538,163,4,4,3,5,5,4,5,5,5,5,2,25.260717263253586,Alta
34304,34304,7538_3,482,7538,163,4,5,3,5,5,5,5,5,5,5,5,26.858698117384986,Alta
34305,34305,7539_1,482,7539,205,4,5,5,5,5,5,4,5,4,5,5,26.52466624602244,Alta
34306,34306,7539_3,482,7539,205,3,4,5,5,5,5,3,3,3,5,2,22.380479822953617,Media
34307,34307,7539_4,482,7539,205,3,3,3,3,3,2,4,3,4,5,5,16.200130375488524,Muy baja
34308,34308,7540_1,480,7540,185,4,4,5,4,5,5,5,5,5,4,5,26.02278484764923,Alta
34309,34309,7540_2,480,7540,185,3,5,2,5,3,4,5,2,3,4,4,18.804332661369084,Baja
34310,34310,7540_4,480,7540,185,5,5,5,5,5,4,5,5,5,5,5,27.87983615738087,Alta
34311,34311,7540_5,480,7540,185,4,4,3,4,4,4,4,3,4,3,2,19.95160014318686,Baja
34312,34312,7541_3,482,7541,231,3,2,3,2,3,3,5,3,3,3,5,14.119233309291594,Muy baja
34313,34313,7541_4,482,7541,231,5,5,5,5,5,5,5,5,5,5,5,28.703729673659655,Muy Alta
34314,34314,7541_5,482,7541,231,5,5,3,5,5,5,5,5,5,5,2,27.557619698039982,Alta
34315,34315,7542_2,480,7542,167,4,5,4,5,5,4,5,5,5,4,5,26.249043955210162,Alta
34316,34316,7542_3,480,7542,167,5,5,5,5,5,5,5,4,5,5,5,28.01573227523351,Alta
34317,34317,7542_5,480,7542,167,4,3,4,4,4,5,5,5,5,4,5,23.539376232019727,Media
34318,34318,7543_1,482,7543,189,5,4,4,5,5,5,5,4,4,3,4,24.75936602929382,Media
34319,34319,7543_2,482,7543,189,3,4,2,3,3,2,3,2,2,2,3,12.00951112633525,Muy baja
34320,34320,7543_3,482,7543,189,5,4,4,5,5,4,5,5,5,2,4,25.127430683003844,Media
34321,34321,7543_4,482,7543,189,5,5,5,5,5,4,4,5,5,5,4,27.31384825435422,Alta
34322,34322,7543_5,482,7543,189,5,5,5,5,5,5,5,5,5,5,5,28.63180111949782,Muy Alta
34323,34323,7544_2,482,7544,140,5,5,4,5,5,5,5,5,4,5,5,26.99559732554005,Alta
34324,34324,7544_3,482,7544,140,4,5,3,5,4,5,4,5,5,5,4,25.219809555438612,Alta
34325,34325,7544_4,482,7544,140,3,3,3,3,4,4,3,3,3,3,3,16.1647423655062,Muy baja
34326,34326,7545_1,480,7545,184,5,5,4,4,4,5,5,5,5,5,5,26.301133322769797,Alta
34327,34327,7545_3,480,7545,184,5,5,5,5,5,5,5,5,5,5,5,28.623238196383316,Muy Alta
34328,34328,7545_4,480,7545,184,4,4,5,5,5,5,5,4,3,5,5,24.651049837767438,Media
34329,34329,7546_1,482,7546,190,5,3,5,5,5,5,5,5,5,5,5,26.92778124310862,Alta
34330,34330,7546_2,482,7546,190,5,4,4,5,5,5,5,4,4,4,3,25.20552347876763,Alta
34331,34331,7546_3,482,7546,190,4,4,3,4,3,4,4,4,2,4,4,17.99787472035977,Baja
34332,34332,7546_4,482,7546,190,4,4,3,3,3,4,4,3,3,4,4,17.676325885722797,Baja
34333,34333,7546_5,482,7546,190,4,4,5,4,4,4,4,4,3,4,4,21.149877729706642,Baja
34334,34334,7547_2,482,7547,223,5,3,4,4,5,5,5,5,5,5,5,25.688852536152233,Alta
34335,34335,7547_4,482,7547,223,3,3,3,4,4,4,5,5,3,4,3,19.77618121391765,Baja
34336,34336,7547_5,482,7547,223,4,4,5,5,5,5,5,5,5,5,2,27.254696939872655,Alta
34337,34337,7548_1,482,7548,241,3,4,3,5,5,4,3,4,4,5,4,22.108532412319313,Media
34338,34338,7548_2,482,7548,241,4,4,5,5,5,5,5,5,5,5,4,27.285523463084868,Alta
34339,34339,7548_3,482,7548,241,5,5,5,5,5,5,5,3,3,4,5,25.16116237066517,Alta
34340,34340,7548_4,482,7548,241,4,4,3,4,4,5,5,5,5,5,4,24.390363601661516,Media
34341,34341,7548_5,482,7548,241,3,4,4,5,5,5,4,5,5,5,5,25.55716440745904,Alta
34342,34342,7549_1,480,7549,232,5,5,5,5,5,5,5,5,5,5,5,28.705442258282556,Muy Alta
34343,34343,7549_3,480,7549,232,4,4,4,5,5,5,4,5,4,4,5,24.700539947673963,Media
34344,34344,7549_4,480,7549,232,5,5,2,5,5,5,3,2,3,3,5,21.258070815181647,Baja
34345,34345,7549_5,480,7549,232,5,5,5,5,5,5,5,5,5,5,5,28.705442258282556,Muy Alta
34346,34346,7550_2,480,7550,196,3,2,2,4,3,3,2,2,3,2,4,12.189664311118626,Muy baja
34347,34347,7550_3,480,7550,196,2,3,2,4,5,4,2,4,4,4,5,18.2834069416037,Baja
34348,34348,7550_4,480,7550,196,4,3,3,5,2,3,2,4,3,3,5,15.495008323305028,Muy baja
34349,34349,7551_1,480,7551,141,4,3,4,3,3,3,4,4,4,4,3,18.12510751506538,Baja
34350,34350,7551_2,480,7551,141,5,5,4,5,5,5,5,5,5,5,5,27.976542069788746,Alta
34351,34351,7551_4,480,7551,141,5,4,5,5,5,5,5,4,5,5,3,27.11833884453204,Alta
34352,34352,7551_5,480,7551,141,4,4,4,5,4,4,5,4,4,4,4,22.767365508220994,Media
34353,34353,7552_1,487,7552,164,2,2,2,5,5,5,2,5,3,2,5,17.553511731725322,Baja
34354,34354,7552_2,487,7552,164,3,3,2,4,5,4,3,3,2,2,5,15.95816226997296,Muy baja
34355,34355,7552_5,487,7552,164,5,3,5,5,5,5,5,5,5,5,5,26.883254042913197,Alta
34356,34356,7552_6,487,7552,164,3,2,2,5,5,5,4,5,5,2,3,21.24011836031116,Baja
34357,34357,7552_7,487,7552,164,3,3,2,5,5,3,4,4,4,2,5,19.045131201380222,Baja
34358,34358,7552_8,487,7552,164,4,4,3,4,4,4,4,4,4,2,4,20.04958298381552,Baja
34359,34359,7552_10,487,7552,164,5,5,3,5,5,4,3,3,3,3,3,21.54794740756937,Baja
34360,34360,7552_11,487,7552,164,2,5,3,5,5,5,5,2,3,2,5,20.668504187926594,Baja
34361,34361,7552_12,487,7552,164,3,3,2,5,5,4,3,5,4,2,5,19.795799566047815,Baja
34362,34362,7552_13,487,7552,164,4,4,4,4,4,4,5,5,4,2,2,21.7738681957041,Media
34363,34363,7552_14,487,7552,164,4,4,3,5,5,4,4,4,4,2,5,21.798632869619205,Media
34364,34364,7552_15,487,7552,164,4,4,3,5,5,4,3,3,3,2,2,19.66817048591466,Baja
34365,34365,7552_16,487,7552,164,4,4,5,5,5,4,5,5,4,2,3,24.09597306931762,Media
34366,34366,7552_19,487,7552,164,4,5,5,5,5,5,4,4,4,2,4,24.542723699370274,Media
34367,34367,7553_1,480,7553,207,4,3,4,5,5,3,4,5,5,5,5,23.7383068788214,Media
34368,34368,7553_2,480,7553,207,4,4,4,5,5,5,4,4,4,4,2,24.079333349540953,Media
34369,34369,7554_1,480,7554,163,5,5,5,5,5,5,5,5,5,5,5,28.5872739193024,Muy Alta
34370,34370,7554_2,480,7554,163,3,4,3,4,4,5,5,4,4,4,3,21.672247167740306,Media
34371,34371,7554_3,480,7554,163,3,4,2,5,5,5,4,3,4,4,5,21.69701184165541,Media
34372,34372,7554_4,480,7554,163,4,4,5,5,5,5,4,5,3,2,5,23.28730470717602,Media
34373,34373,7554_5,480,7554,163,4,4,3,5,5,5,5,5,5,5,5,26.005831886878937,Alta
34374,34374,7555_1,481,7555,225,3,5,4,5,5,5,5,5,5,5,2,26.95546752551693,Alta
34375,34375,7555_2,481,7555,225,5,5,4,5,5,5,5,5,5,5,5,28.120399178112415,Alta
34376,34376,7555_3,481,7555,225,4,4,4,5,5,4,4,4,4,4,4,23.365045249127817,Media
34377,34377,7555_4,481,7555,225,5,5,4,4,3,5,5,5,5,4,4,24.90024355335641,Media
34378,34378,7555_5,481,7555,225,4,4,4,4,4,3,4,4,5,4,4,21.85011289932458,Media
34379,34379,7556_1,481,7556,212,3,3,4,3,3,3,4,4,3,3,2,16.240558172516884,Muy baja
34380,34380,7556_2,481,7556,212,4,5,5,5,5,4,4,4,4,3,3,24.32425800249508,Media
34381,34381,7556_3,481,7556,212,5,4,5,5,5,5,5,5,5,5,5,27.81832433531849,Alta
34382,34382,7556_4,481,7556,212,4,4,4,4,4,4,4,5,5,5,4,23.595800770263622,Media
34383,34383,7557_1,480,7557,188,5,5,5,5,5,5,5,5,5,5,5,28.63008853487492,Muy Alta
34384,34384,7557_3,480,7557,188,3,4,3,3,3,4,3,3,3,4,4,16.517596648661,Muy baja
34385,34385,7558_1,480,7558,221,4,5,3,5,5,5,5,5,5,5,4,26.958028025513233,Alta
34386,34386,7558_2,480,7558,221,4,5,5,4,5,5,5,5,5,5,5,27.381748989430626,Alta
34387,34387,7558_4,480,7558,221,3,3,3,4,4,5,4,3,4,4,3,19.76748062128376,Baja
34388,34388,7558_5,480,7558,221,5,3,3,5,5,5,5,5,4,5,5,24.855529231173076,Media
34389,34389,7559_2,480,7559,183,3,3,3,5,5,5,3,3,3,3,3,19.45493702542225,Baja
34390,34390,7559_3,480,7559,183,5,5,3,5,5,5,4,5,4,5,5,25.923345234996695,Alta
34391,34391,7559_4,480,7559,183,5,5,5,5,5,5,5,5,5,5,5,28.621525611760415,Muy Alta
34392,34392,7560_1,480,7560,226,5,4,4,5,5,5,5,4,4,3,2,24.822731660341148,Media
34393,34393,7560_3,480,7560,226,5,5,5,5,5,5,5,4,4,5,5,27.13754260835886,Alta
34394,34394,7560_4,480,7560,226,3,3,2,2,3,3,3,3,3,2,3,12.800360280985887,Muy baja
34395,34395,7560_5,480,7560,226,4,5,5,5,5,5,5,5,5,5,5,28.11270092424741,Alta
34396,34396,7561_1,480,7561,191,3,4,2,4,5,3,2,4,5,3,5,19.499848746442524,Baja
34397,34397,7561_2,480,7561,191,3,2,3,4,4,4,2,2,2,2,4,13.546699713914915,Muy baja
34398,34398,7561_5,480,7561,191,4,5,5,5,5,5,5,5,5,5,5,28.05276046244588,Alta
34399,34399,7562_2,480,7562,208,5,4,2,5,5,5,4,5,3,2,2,22.22767187807479,Media
34400,34400,7563_1,480,7563,204,5,5,5,5,5,5,5,5,5,5,5,28.657489888841333,Muy Alta
34401,34401,7563_2,480,7563,204,3,5,4,5,5,5,4,5,3,2,4,23.054866093113425,Media
34402,34402,7563_4,480,7563,204,5,4,2,5,5,5,5,5,3,2,4,22.79365978110144,Media
34403,34403,7563_5,480,7563,204,4,4,3,4,3,4,3,3,3,2,4,16.960963110925608,Muy baja
34404,34404,7564_1,480,7564,195,4,4,4,4,4,4,5,5,4,4,5,22.715848048715852,Media
34405,34405,7564_3,480,7564,195,3,5,5,5,4,4,5,5,5,5,5,25.705369476912985,Alta
34406,34406,7564_5,480,7564,195,4,5,4,5,5,3,4,4,4,4,4,23.42141931732149,Media
34407,34407,7565_1,480,7565,243,3,3,3,5,4,5,3,3,3,3,4,18.531031228694893,Baja
34408,34408,7565_2,480,7565,243,4,4,3,5,5,5,4,4,4,4,5,23.567931408155545,Media
34409,34409,7565_3,480,7565,243,5,5,5,4,4,5,5,5,5,5,4,26.97523080333078,Alta
34410,34410,7565_4,480,7565,243,4,4,4,3,4,4,4,4,5,5,2,22.348109899310778,Media
34411,34411,7566_1,480,7566,210,4,4,3,3,4,4,5,3,4,4,5,20.289308853426263,Baja
34412,34412,7566_4,480,7566,210,4,5,4,5,5,5,4,4,3,2,3,23.06921544458808,Media
34413,34413,7566_5,480,7566,210,5,4,4,5,5,5,4,3,3,3,5,22.664867922670194,Media
34414,34414,7567_1,480,7567,200,5,5,5,5,5,5,5,5,4,4,5,27.22696252587302,Alta
34415,34415,7567_2,480,7567,200,4,4,3,5,4,4,3,3,3,3,2,19.147607523088602,Baja
34416,34416,7567_3,480,7567,200,4,3,4,4,3,4,4,4,4,3,5,19.249208778293244,Baja
34417,34417,7567_4,480,7567,200,5,4,3,5,2,4,5,4,4,3,4,20.380052226406328,Baja
34418,34418,7567_5,480,7567,200,4,3,2,4,3,3,3,3,3,2,2,14.783076930492767,Muy baja
34419,34419,7568_1,480,7568,187,5,5,5,5,5,5,5,5,5,5,5,28.628375950252018,Muy Alta
34420,34420,7568_2,480,7568,187,5,5,3,5,5,4,5,5,5,5,5,26.737151351006997,Alta
34421,34421,7568_3,480,7568,187,5,5,5,5,5,5,5,5,5,5,5,28.628375950252018,Muy Alta
34422,34422,7568_4,480,7568,187,4,3,3,3,5,5,4,4,4,5,5,21.618827280213402,Media
34423,34423,7568_5,480,7568,187,4,3,4,5,5,5,5,5,5,5,5,25.767122675132338,Alta
34424,34424,7569_2,480,7569,125,5,4,5,5,4,5,5,4,5,4,5,25.619831751613308,Alta
34425,34425,7569_4,480,7569,125,4,5,4,5,5,5,5,5,5,5,5,27.366674889524592,Alta
34426,34426,7569_5,480,7569,125,5,5,3,5,5,5,3,4,3,3,5,22.80466321346208,Media
34427,34427,7570_2,480,7570,173,5,5,5,5,5,5,5,5,4,5,5,27.62516760590561,Alta
34428,34428,7570_3,480,7570,173,4,4,4,5,5,5,5,5,4,2,3,24.28344596673924,Media
34429,34429,7570_4,480,7570,173,4,4,2,4,5,4,3,3,3,3,3,18.83258461285957,Baja
34430,34430,7571_1,481,7571,193,3,3,2,5,5,4,4,4,4,4,2,20.728800508771524,Baja
34431,34431,7571_2,481,7571,193,5,5,5,5,5,5,5,5,5,5,5,28.638651457989425,Muy Alta
34432,34432,7571_5,481,7571,193,3,3,3,3,5,5,3,5,3,3,5,19.184068813367684,Baja
34433,34433,7572_1,480,7572,218,3,4,2,4,4,4,4,3,4,3,3,18.852594621635006,Baja
34434,34434,7572_2,480,7572,218,5,5,4,5,5,5,5,4,4,4,4,26.106342078714906,Alta
34435,34435,7572_3,480,7572,218,4,4,4,4,4,5,4,3,4,4,3,21.770729912028685,Media
34436,34436,7572_4,480,7572,218,5,5,4,4,4,5,5,4,4,4,3,24.35729219291122,Media
34437,34437,7573_1,480,7573,246,5,5,5,5,5,5,5,5,5,5,5,28.729418443003166,Muy Alta
34438,34438,7573_4,480,7573,246,5,3,4,5,5,5,4,4,3,4,4,22.89649158599998,Media
34439,34439,7573_5,480,7573,246,5,5,5,5,5,5,5,5,5,5,5,28.729418443003166,Muy Alta
34440,34440,7574_1,480,7574,164,3,4,4,3,4,4,3,4,2,4,5,17.675370302557315,Baja
34441,34441,7574_2,480,7574,164,4,5,4,5,5,5,5,4,4,4,5,25.43139668278052,Alta
34442,34442,7574_3,480,7574,164,4,4,3,4,4,4,4,3,4,3,3,19.91563586610594,Baja
34443,34443,7574_5,480,7574,164,4,4,3,3,4,4,3,3,4,3,4,18.62040861288541,Baja
34444,34444,7575_2,480,7575,150,2,3,4,5,5,5,3,5,3,3,3,20.5457948594996,Baja
34445,34445,7575_3,480,7575,150,4,4,4,4,4,5,4,5,3,3,3,21.387381098315704,Baja
34446,34446,7575_5,480,7575,150,4,4,4,4,4,4,4,4,4,3,2,21.043106651755657,Baja
34447,34447,7576_1,480,7576,212,4,3,5,5,5,5,4,4,4,4,5,23.80808502995924,Media
34448,34448,7576_2,480,7576,212,5,5,5,5,5,5,5,5,5,5,5,28.67119056582454,Muy Alta
34449,34449,7576_3,480,7576,212,3,4,5,5,5,4,5,5,5,5,5,25.908278059097654,Alta
34450,34450,7576_4,480,7576,212,5,5,5,5,5,5,5,5,5,5,5,28.67119056582454,Muy Alta
34451,34451,7576_5,480,7576,212,3,3,2,3,2,4,2,3,2,2,3,11.665156456347452,Muy baja
34452,34452,7577_1,480,7577,228,5,5,5,5,5,5,4,4,5,5,5,27.54736169571221,Alta
34453,34453,7577_2,480,7577,228,5,5,5,5,5,5,5,5,5,2,5,27.36525732523821,Alta
34454,34454,7577_3,480,7577,228,5,5,5,5,5,5,5,5,5,5,5,28.698591919790953,Muy Alta
34455,34455,7577_5,480,7577,228,5,5,5,5,4,5,5,5,5,5,5,27.671931045689547,Alta
34456,34456,7578_1,481,7578,189,5,5,5,5,5,5,5,5,5,4,5,28.187356254646907,Alta
34457,34457,7578_2,481,7578,189,5,5,4,5,5,4,5,5,4,5,4,26.33439934843684,Alta
34458,34458,7579_1,480,7579,258,4,4,3,5,5,4,5,5,5,5,2,25.423412802429162,Alta
34459,34459,7579_3,480,7579,258,5,5,5,5,5,5,4,5,5,4,4,27.73268635210881,Alta
34460,34460,7579_4,480,7579,258,4,4,3,4,4,4,3,2,2,2,4,16.522479412477367,Muy baja
34461,34461,7580_1,480,7580,183,5,4,4,5,5,5,5,5,5,5,5,27.19560439344453,Alta
34462,34462,7580_2,480,7580,183,4,3,3,4,5,5,3,3,3,3,3,19.315013840017713,Baja
34463,34463,7580_3,480,7580,183,5,5,5,5,5,4,5,5,5,5,5,27.876410988135063,Alta
34464,34464,7581_1,480,7581,190,4,4,5,5,5,5,4,5,5,3,3,25.736453676096847,Alta
34465,34465,7581_2,480,7581,190,4,5,4,4,4,5,5,5,5,2,4,24.395608409656717,Media
34466,34466,7581_3,480,7581,190,4,4,5,5,5,5,3,5,4,4,4,24.628828139803712,Media
34467,34467,7581_5,480,7581,190,5,5,3,4,4,5,5,5,5,2,4,24.405019248144626,Media
34468,34468,7582_1,481,7582,222,5,2,2,5,5,4,5,5,5,5,2,23.66543813348054,Media
34469,34469,7582_2,481,7582,222,3,3,3,5,4,4,4,4,3,4,4,19.345627416918283,Baja
34470,34470,7582_3,481,7582,222,2,4,3,4,4,5,5,4,5,5,2,22.61450085867042,Media
34471,34471,7582_4,481,7582,222,4,4,4,4,4,5,4,4,4,3,2,21.911527368229866,Media
34472,34472,7582_5,481,7582,222,3,4,3,4,4,4,3,3,3,3,2,17.880429546792396,Baja
34473,34473,7583_1,487,7583,202,4,4,4,5,5,5,5,5,4,4,5,25.22200065050519,Alta
34474,34474,7583_2,487,7583,202,4,3,3,5,5,4,3,3,3,3,5,19.324827335929758,Baja
34475,34475,7583_3,487,7583,202,3,4,4,3,3,5,3,3,3,3,3,17.415297579965884,Muy baja
34476,34476,7583_5,487,7583,202,5,3,5,5,5,5,5,5,5,2,5,25.61499766403069,Alta
34477,34477,7583_6,487,7583,202,5,5,4,5,5,5,5,5,5,5,5,28.081009731785695,Alta
34478,34478,7583_7,487,7583,202,5,5,5,5,5,5,4,5,5,5,4,28.08122647807728,Alta
34479,34479,7583_8,487,7583,202,5,5,4,5,5,5,4,2,4,2,5,23.46042878840743,Media
34480,34480,7583_10,487,7583,202,4,4,3,5,5,5,5,5,5,5,4,26.072622687172068,Alta
34481,34481,7583_11,487,7583,202,4,4,4,5,5,5,5,5,5,5,5,26.645677674981904,Alta
34482,34482,7583_13,487,7583,202,4,4,4,4,4,4,4,4,3,3,5,20.152928892520702,Baja
34483,34483,7583_14,487,7583,202,5,5,5,5,5,5,5,5,4,4,3,27.23038769511882,Alta
34484,34484,7583_15,487,7583,202,2,2,2,3,2,3,2,2,2,2,2,8.88919194712881,Muy baja
34485,34485,7583_16,487,7583,202,4,4,2,4,4,4,3,3,4,4,5,19.279265717298998,Baja
34486,34486,7583_17,487,7583,202,3,3,4,5,3,4,5,4,4,4,3,20.409840239312746,Baja
34487,34487,7583_19,487,7583,202,3,3,3,4,5,3,2,2,2,2,3,14.69995062574893,Muy baja
34488,34488,7584_1,480,7584,167,3,5,4,5,5,5,5,5,5,5,5,26.856137617388683,Alta
34489,34489,7584_3,480,7584,167,5,5,5,4,5,5,5,5,5,5,5,27.871735246091724,Alta
34490,34490,7584_4,480,7584,167,4,4,5,5,4,5,5,5,5,4,2,25.68768646203789,Alta
34491,34491,7585_2,480,7585,229,5,5,3,5,5,5,4,4,5,4,5,25.958519439864524,Alta
34492,34492,7585_3,480,7585,229,4,3,3,3,3,5,4,3,3,3,2,17.190920214284315,Muy baja
34493,34493,7585_5,480,7585,229,5,5,5,5,5,5,5,5,5,5,2,28.700304504413854,Muy Alta
34494,34494,7586_1,481,7586,223,4,5,3,5,5,4,4,3,5,4,3,24.042271499643533,Media
34495,34495,7586_2,481,7586,223,4,4,4,4,5,5,4,4,4,4,5,23.384345691805084,Media
34496,34496,7586_3,481,7586,223,4,4,3,5,5,4,3,3,3,4,4,20.65810270836764,Baja
34497,34497,7586_4,481,7586,223,5,5,5,5,5,5,5,5,5,5,5,28.69002899667645,Muy Alta
34498,34498,7586_5,481,7586,223,4,4,3,5,4,3,4,4,4,3,5,20.57234472949451,Baja
34499,34499,7587_1,480,7587,217,4,4,3,5,5,5,4,2,3,2,4,20.498498353511515,Baja
34500,34500,7587_2,480,7587,217,3,5,3,5,5,5,5,5,4,5,5,25.38947970109809,Alta
34501,34501,7587_3,480,7587,217,3,3,2,4,5,4,3,3,3,2,3,17.028161414612498,Muy baja
34502,34502,7587_4,480,7587,217,4,4,4,5,5,4,4,3,3,2,4,20.904830700256493,Baja
34503,34503,7587_5,480,7587,217,4,5,5,5,5,5,5,4,4,4,4,26.095218655604096,Alta
34504,34504,7588_1,480,7588,196,5,5,4,5,5,5,5,5,5,5,5,28.07073422404829,Alta
34505,34505,7588_2,480,7588,196,5,3,3,2,2,3,4,4,4,2,5,15.590770892307319,Muy baja
34506,34506,7588_3,480,7588,196,3,4,3,4,4,4,4,3,3,2,4,17.964295723264314,Baja
34507,34507,7588_5,480,7588,196,4,4,4,4,5,4,4,4,5,2,4,22.683333713285382,Media
34508,34508,7589_1,480,7589,172,4,3,4,5,5,5,4,3,3,4,4,21.608902515047085,Media
34509,34509,7589_2,480,7589,172,3,3,3,5,5,5,4,4,3,2,4,20.142883953798172,Baja
34510,34510,7589_3,480,7589,172,4,4,4,5,5,5,4,3,3,2,4,21.572879015851306,Media
34511,34511,7589_5,480,7589,172,4,5,5,5,5,5,5,5,5,5,5,28.020221354610765,Alta
34512,34512,7590_1,480,7590,182,5,5,5,5,5,5,5,5,5,5,4,28.619813027137514,Muy Alta
34513,34513,7590_3,480,7590,182,3,5,4,3,3,4,5,5,5,5,5,22.638611991499477,Media
34514,34514,7590_4,480,7590,182,5,5,4,5,5,5,5,5,4,5,5,27.067525879701883,Alta
34515,34515,7590_5,480,7590,182,4,5,3,5,5,5,5,5,5,5,5,26.891237225220102,Alta
34516,34516,7591_1,480,7591,209,5,5,3,5,5,5,5,5,5,5,5,27.519942836336167,Alta
34517,34517,7591_2,480,7591,209,4,4,4,4,4,5,5,5,5,2,4,23.57528128698578,Media
34518,34518,7591_3,480,7591,209,5,4,5,5,5,5,5,5,5,5,5,27.813186581449784,Alta
34519,34519,7591_5,480,7591,209,4,5,5,5,5,5,5,5,5,4,5,27.63914212080718,Alta
34520,34520,7592_2,480,7592,232,3,4,2,5,5,5,4,4,3,3,5,20.969895138719348,Baja
34521,34521,7592_3,480,7592,232,4,5,3,5,5,5,3,3,3,2,3,21.38260709440332,Baja
34522,34522,7592_4,480,7592,232,5,5,5,5,5,5,5,5,5,5,4,28.705442258282556,Muy Alta
34523,34523,7592_5,480,7592,232,3,5,2,5,5,2,3,2,2,2,3,16.4341182672334,Muy baja
34524,34524,7593_1,480,7593,167,3,4,4,4,4,5,4,3,3,3,4,19.67724524548629,Baja
34525,34525,7593_2,480,7593,167,4,5,4,3,3,4,4,4,3,3,4,19.196804775421544,Baja
34526,34526,7593_4,480,7593,167,4,4,4,4,4,5,4,3,3,4,5,20.704155936634947,Baja
